,task,valueA,valueB,action,logprobA,logprobB
5766,2877,-8.0,0.1999999999999721,J,-1.7852055,-0.25688437
5767,5541,5.8500000000000005,4.79999999999996,J,-1.9461939,-0.23534413
5768,2498,25.0,22.0,J,-1.6893412,-0.27352205
5769,13616,29.0,36.5,J,-2.0907285,-0.17166305
5770,12820,26.0,28.750000000000004,J,-2.2440414,-0.14784145
5771,9466,-8.0,-13.000000000000002,J,-2.2726822,-0.18834232
5772,9657,22.0,21.800000000000004,J,-1.9135113,-0.20546918
5773,3212,12.0,12.0,J,-1.8056813,-0.2672665
5774,10521,-2.0,-4.7,J,-2.0232623,-0.21016054
5775,11029,16.0,11.0,J,-1.5948396,-0.32958078
5776,7752,28.0,19.200000000000003,J,-2.3895748,-0.1369559
5777,9253,0.0,-3.6000000000000014,J,-2.4787147,-0.1533402
5778,976,-9.0,-14.000000000000002,J,-2.2929401,-0.18098448
5779,9372,1.0,3.600000000000007,J,-1.3741448,-0.3865691
5780,6943,-8.200000000000001,-6.399999999999956,J,-2.2855473,-0.18630709
5781,9784,11.55,7.5,J,-2.152244,-0.15874226
5782,2170,24.0,20.0,J,-2.0210757,-0.24491161
5783,13749,7.0,13.400000000000002,J,-1.9592772,-0.24561216
5784,11076,-9.0,-9.399999999999999,J,-1.8173631,-0.2164254
5785,1275,14.0,15.0,J,-1.3928609,-0.4095789
5786,1458,29.0,27.140000000000004,J,-1.5863024,-0.3165337
5787,13564,14.8,8.9,J,-1.8461434,-0.23664255
5788,3932,21.0,15.5,J,-1.673784,-0.24992721
5789,8187,10.8,14.75,J,-2.0915036,-0.17582089
5790,2705,12.0,17.200000000000006,J,-2.2218213,-0.19556384
5791,3167,2.59,-0.2000000000000095,J,-1.5423497,-0.28679463
5792,6526,6.0,10.8,J,-1.9809602,-0.19185108
5793,10077,-7.56,-10.600000000000001,J,-2.0586107,-0.18080607
5794,8243,5.0,-1.5,J,-1.9324074,-0.18944451
5795,9436,21.0,21.0,J,-1.9050446,-0.19930272
5796,10485,7.2,4.78,J,-1.8741248,-0.27169052
5797,8193,-5.999999999999963,-3.9999999999999996,J,-1.9756479,-0.18711746
5798,5016,1.0,-2.3999999999999844,J,-1.9334309,-0.23676036
5799,1880,11.0,16.5,J,-1.7642784,-0.3019657
5800,12959,17.0,14.400000000000002,J,-1.9454634,-0.1936515
5801,6986,3.0,2.5,J,-2.3042257,-0.17694551
5802,4285,15.0,10.599999999999994,J,-2.0951624,-0.1673529
5803,11477,25.0,17.799999999999994,J,-1.117822,-0.5150656
5804,1372,1.799999999999999,8.5,J,-1.9570493,-0.19628999
5805,12374,6.0,4.9,J,-1.5909816,-0.32908067
5806,11183,18.0,13.5,J,-2.0328805,-0.23969816
5807,9896,0.0,2.0,J,-2.1797988,-0.15335646
5808,10411,-9.0,-1.4999999999999998,J,-1.6478798,-0.25647864
5809,1839,22.0,16.999999999999876,J,-1.2689797,-0.46751553
5810,9270,23.0,36.300000000000004,J,-1.5402138,-0.34566057
5811,9434,-4.0,2.1999999999999993,J,-2.504968,-0.15167454
5812,9299,27.0,28.8,J,-1.9422368,-0.25730884
5813,1731,25.0,29.0,J,-2.014513,-0.17546079
5814,4776,13.0,7.71,J,-1.6063906,-0.30099186
5815,1479,17.0,22.399999999999896,J,-2.0537558,-0.22219752
5816,7715,13.200000000000001,11.0,J,-1.4771839,-0.3555619
5817,6573,19.0,12.999999999999996,J,-1.4965404,-0.32220507
5818,2541,27.0,31.200000000000003,J,-2.029816,-0.1782286
5819,12129,28.050000000000004,24.799999999999887,J,-1.7997667,-0.22440062
5820,6337,-0.7999999999999989,-7.799999999999999,J,-2.287772,-0.19021475
5821,7850,-9.0,-12.0,J,-1.8823693,-0.20089747
5822,14541,16.0,16.600000000000005,J,-2.116795,-0.23336856
5823,4061,-2.0,-6.0,J,-2.326217,-0.17140146
5824,7413,24.0,25.200000000000003,J,-1.8913568,-0.25414306
5825,2840,21.0,26.200000000000003,J,-1.8672955,-0.2072251
5826,3631,4.0,4.0,J,-2.1630478,-0.15813936
5827,356,19.900000000000002,28.0,J,-2.024314,-0.18061548
5828,7698,13.0,13.199999999999951,J,-2.0241313,-0.20889719
5829,3071,24.099999999999984,23.6,J,-1.927557,-0.19230264
5830,838,-6.199999999999999,-6.380000000000001,J,-1.9551812,-0.21852401
5831,14077,20.1,27.39999999999995,J,-1.8587687,-0.20721863
5832,10432,5.0,3.1999999999999993,J,-1.930274,-0.19285199
5833,11652,-7.0,1.7000000000000277,J,-2.0128372,-0.1774701
5834,2318,21.30000000000001,18.0,J,-1.7783476,-0.29599825
5835,13319,-1.0,9.25,J,-1.6000526,-0.2636403
5836,444,-4.0,0.0,J,-2.098907,-0.16660635
5837,344,24.0,23.150000000000002,J,-1.973896,-0.18057628
5838,5036,13.0,20.800000000000004,J,-1.4665558,-0.30316657
5839,10107,-6.6,-6.000000000000002,J,-2.5014107,-0.15192845
5840,6349,2.800000000000018,5.2,J,-2.282104,-0.17958024
5841,3712,28.6,26.1,J,-2.2105143,-0.15599467
5842,107,-2.0,5.200000000000051,J,-1.7395325,-0.2559109
5843,1579,25.0,35.0,J,-1.9726008,-0.18187025
5844,2359,-9.0,-12.200000000000065,J,-2.0100584,-0.20834735
5845,11091,8.2,14.200000000000001,J,-1.3890315,-0.4228365
5846,6060,2.0,-0.25,J,-2.1215098,-0.1629575
5847,4669,1.0,1.5,J,-1.8462657,-0.23307797
5848,11311,22.0,21.40000000000003,J,-2.1720583,-0.19306795
5849,76,15.0,10.75,J,-1.6842328,-0.36010477
5850,10897,-3.25,-2.6499999999999995,J,-1.7367536,-0.27039912
5851,13973,15.0,20.0,J,-2.1572716,-0.20632291
5852,4465,14.0,10.22,J,-1.6408867,-0.25106275
5853,2885,-8.0,-12.849999999999977,J,-2.1198769,-0.19931035
5854,5180,-5.0,-5.5,J,-1.9218057,-0.21614319
5855,11008,24.0,17.95,J,-2.1388552,-0.19977601
5856,2862,22.0,26.0,J,-1.8602717,-0.28413126
5857,10711,30.0,27.400000000000002,J,-1.8020647,-0.21817383
5858,11161,-5.0,2.2,J,-2.0550127,-0.1943809
5859,14526,17.0,17.0,J,-1.9810522,-0.18254654
5860,12147,15.75,12.34,J,-2.321255,-0.14377439
5861,11750,21.0,29.000000000000004,J,-2.0339608,-0.22923161
5862,9188,16.800000000000004,21.1,J,-1.8651526,-0.20955104
5863,1595,-4.0,-5.75,J,-2.2508578,-0.1334759
5864,6218,27.75,28.0,J,-2.2673836,-0.20447356
5865,13310,7.0,7.199999999999999,J,-2.39303,-0.16969183
5866,9899,23.0,33.0,J,-1.8272036,-0.20550145
5867,2474,26.0,23.750000000000004,J,-2.2127078,-0.1537136
5868,14484,15.0,22.830000000000002,J,-1.8507838,-0.20751917
5869,320,6.0,10.0,J,-2.1677184,-0.19933458
5870,83,15.35,14.200000000000003,J,-2.1290462,-0.20009398
5871,12817,3.9,11.15,J,-2.151631,-0.15621176
5872,9462,12.0,11.440000000000001,J,-2.0235016,-0.17424417
5873,14114,16.0,25.25,J,-1.7594725,-0.3217331
5874,9623,-0.39999999999999947,3.9968028886505635e-15,J,-1.8708072,-0.20319237
5875,14172,30.0,31.97,J,-1.723214,-0.29887295
5876,6327,11.15,8.5,J,-2.1507926,-0.15640111
5877,3371,9.0,14.78,J,-1.853814,-0.25979805
5878,4843,-1.5999999999999661,1.75,J,-1.9985753,-0.1874734
5879,14450,1.0000000000000004,6.399999999999841,J,-1.486684,-0.3002961
5880,1646,-9.0,-4.1,J,-2.2361832,-0.19509898
5881,7877,27.0,25.4,J,-2.008792,-0.18189265
5882,12205,-2.61,-7.75,J,-2.0344698,-0.1882039
5883,10199,24.0,28.61,J,-2.020572,-0.17639102
5884,6302,18.0,15.25,J,-1.9031397,-0.20252205
5885,11157,-3.0,2.5,J,-1.7557714,-0.21618818
5886,4299,21.0,18.800000000000004,J,-2.2819543,-0.18581632
5887,9634,27.000000000000004,36.8,J,-1.9277014,-0.20939685
5888,10718,8.0,1.1999999999999291,J,-1.5520632,-0.3178485
5889,11959,23.0,25.0,J,-1.9127344,-0.196381
5890,3481,3.0,5.2,J,-2.1011994,-0.1668114
5891,1174,28.0,27.200000000000003,J,-2.4748013,-0.13057439
5892,7671,29.0,33.0,J,-1.739821,-0.35293835
5893,9922,5.0,6.800000000000023,J,-2.1364453,-0.21551459
5894,2634,15.800000000000006,13.209999999999999,J,-1.8736886,-0.2779188
5895,7441,-0.16999999999999993,2.5,J,-2.2092645,-0.1617096
5896,13519,17.900000000000002,18.45,J,-1.7916657,-0.31740165
5897,5883,25.0,24.800000000000004,J,-1.9733773,-0.18271181
5898,8248,-9.0,-9.5,J,-1.9958397,-0.18138765
5899,6409,5.0,2.5,J,-1.91646,-0.19516957
5900,14490,16.0,21.5,J,-2.019927,-0.18473819
5901,9418,-7.199999999999999,-9.0,J,-1.7871736,-0.24260077
5902,8455,27.0,36.5,J,-1.9150864,-0.26483315
5903,6536,22.0,21.800000000000004,J,-1.7841504,-0.23962323
5904,8125,-10.0,-5.8000000000001135,J,-1.7925491,-0.25197595
5905,13446,29.65,18.400000000000002,J,-2.0816395,-0.17686391
5906,4306,29.300000000000015,28.5,J,-1.6520463,-0.2628748
5907,7124,28.95,28.0,J,-2.137438,-0.16237475
5908,8808,13.850000000000001,18.5,J,-1.8067415,-0.2970197
5909,6270,6.0,1.1500000000000001,J,-1.9727489,-0.2593919
5910,10714,9.100000000000001,9.05,J,-0.98711365,-0.5897843
5911,5928,27.20000000000003,23.45,J,-1.9865957,-0.23157382
5912,11175,-9.58,-12.000000000000002,J,-2.0468054,-0.17710026
5913,826,18.0,19.599999999999998,J,-1.6670799,-0.24894723
5914,13706,28.0,27.150000000000002,J,-2.4253027,-0.12948442
5915,6689,-2.0,-7.25,J,-1.5086166,-0.34303576
5916,12180,20.0,25.400000000000002,J,-1.3819381,-0.40025812
5917,7131,20.000000000000004,21.25,J,-2.0500414,-0.21932341
5918,2461,15.0,15.79,J,-1.7802284,-0.21642764
5919,8329,5.0,16.5,J,-2.1743662,-0.1922515
5920,6829,27.0,29.800000000000004,J,-2.390482,-0.12712672
5921,125,17.65,20.05,J,-1.9905716,-0.1825949
5922,9318,19.0,21.5,J,-1.7299781,-0.34765488
5923,1889,23.0,34.6,J,-2.342978,-0.16889815
5924,6704,25.0,30.999999999999993,J,-2.002281,-0.1786345
5925,12767,-2.9999999999999982,-8.000000000000018,J,-2.1802547,-0.19758876
5926,494,27.0,25.0,J,-1.4702609,-0.36733374
5927,2433,10.0,5.6,J,-1.5894586,-0.31179056
5928,7729,18.0,22.200000000000003,J,-2.0618386,-0.17530225
5929,10817,-6.0,-0.7999999999999723,J,-2.2041404,-0.18531905
5930,3658,26.92,33.0,J,-1.1787711,-0.4899056
5931,8121,28.0,25.800000000000004,J,-2.0357983,-0.23840165
5932,14524,19.0,19.6,J,-1.9440951,-0.19149904
5933,10938,-0.52,13.0,J,-2.1262987,-0.19835529
5934,6148,7.800000000000001,6.000000000000001,J,-1.9061977,-0.19879657
5935,8082,10.0,7.799999999999999,J,-2.1444042,-0.15619923
5936,12341,11.300000000000031,18.5,J,-1.3572485,-0.41817117
5937,7456,24.200000000000003,25.06,J,-1.9598585,-0.19147357
5938,13566,19.0,22.2,J,-1.7241127,-0.23179376
5939,10971,0.0,5.250000000000002,J,-1.8402503,-0.23533267
5940,1301,5.0,5.0,J,-1.7047676,-0.2756124
5941,10143,13.0,7.5,J,-1.9468657,-0.24060695
5942,9930,-1.0,10.9,J,-1.9427545,-0.18808065
5943,9570,17.0,10.400000000000013,J,-1.6123018,-0.27249345
5944,9762,0.0,-3.1000000000000005,J,-1.8579401,-0.20346212
5945,12232,16.0,6.029999999999999,J,-1.8126826,-0.28537345
5946,3774,2.0,-8.18,J,-2.1034746,-0.16324419
5947,3078,0.0,0.5999999999999992,J,-1.4241219,-0.31072235
5948,13334,12.0,15.3999999999999,J,-1.4772912,-0.35750103
5949,1443,18.0,12.400000000000002,J,-1.8183643,-0.276683
5950,12691,24.200000000000024,22.25,J,-1.702264,-0.2590237
5951,11611,3.0,1.06,J,-1.8512638,-0.21571326
5952,13467,2.0,-2.5000000000000004,J,-1.9641187,-0.18374228
5953,1157,-1.0,2.6000000000000005,J,-1.9753878,-0.18598479
5954,8196,23.0,28.299999999999997,J,-1.7990584,-0.2874417
5955,12325,6.25,4.599999999999964,J,-1.697612,-0.24177387
5956,6305,8.8,10.799999999999992,J,-2.0217571,-0.18131249
5957,1345,16.650000000000002,14.899999999999986,J,-1.669603,-0.39335692
5958,7919,10.200000000000003,5.529999999999999,J,-1.7229557,-0.23875326
5959,10105,-8.0,-9.1,J,-2.4375303,-0.15974586
5960,696,8.0,11.9,J,-1.901523,-0.28749415
5961,1296,9.0,11.15,J,-2.2640882,-0.14071041
5962,84,15.35,14.200000000000003,J,-2.009068,-0.17631482
5963,12560,11.0,16.75,J,-1.509806,-0.29211083
5964,3767,-1.0,-6.9,J,-2.417258,-0.15541339
5965,2957,-1.0,-2.20000000000009,J,-1.8633963,-0.233422
5966,13932,14.0,19.399999999999928,J,-2.1428773,-0.1633604
5967,1942,1.0,8.25,J,-2.2846558,-0.14325082
5968,2279,22.0,24.0,J,-1.7501202,-0.31944296
5969,8391,12.0,6.39,J,-1.7252493,-0.31820315
5970,5304,13.0,12.25,J,-1.367464,-0.4179152
5971,7318,15.0,5.7,J,-2.2621014,-0.18307042
5972,4639,21.0,24.5,J,-1.684412,-0.36223805
5973,4183,29.0,26.25,J,-1.7783134,-0.29980642
5974,11013,-5.0,-1.7000000000000717,J,-2.2255046,-0.18967131
5975,4060,29.0,34.0,J,-2.0963655,-0.21016349
5976,13487,-7.0,-1.85,J,-2.0604064,-0.1677769
5977,14067,6.0,6.0,J,-1.7643956,-0.2772321
5978,12127,-4.470000000000001,-12.0,J,-2.2258031,-0.18200582
5979,5605,-9.25,-9.80000000000001,J,-2.0481682,-0.22228432
5980,10068,20.0,17.0,J,-1.7146134,-0.22942781
5981,13127,-0.30000000000000004,8.200000000000015,J,-1.9379488,-0.19987078
5982,159,7.0,9.13,J,-1.7315438,-0.22635391
5983,12581,11.65,11.15,J,-1.1366793,-0.5265805
5984,13445,25.25,33.5,J,-1.9326385,-0.20043975
5985,1742,25.0,21.800000000000004,J,-2.1188211,-0.21818924
5986,6407,30.0,28.499999999999954,J,-1.2028832,-0.5345768
5987,1104,3.0,-2.799999999999974,J,-1.9403137,-0.19839992
5988,14326,20.0,20.400000000000002,J,-1.6398709,-0.34514463
5989,13122,8.0,7.200000000000001,J,-1.7499133,-0.24063021
5990,3682,29.34,29.0,J,-2.2904508,-0.17796485
5991,11790,24.0,21.599999999999905,J,-1.8798007,-0.20099641
5992,3501,7.0,19.0,J,-2.1765366,-0.19387728
5993,11842,-10.0,-12.6,J,-2.3718624,-0.16524124
5994,2394,23.45,24.000000000000004,J,-1.9834154,-0.1814096
5995,6131,9.600000000000001,12.700000000000008,J,-2.157312,-0.15904088
5996,2092,19.25,20.79999999999999,J,-2.0651152,-0.1718048
5997,531,8.74,9.0,J,-2.30989,-0.13481343
5998,1853,4.0,9.6,J,-2.069202,-0.17458202
5999,13701,25.0,29.000000000000004,J,-1.7880652,-0.2172176
6000,5076,27.000000000000004,26.689999999999998,J,-2.1258638,-0.21409188
6001,3132,2.25,9.200000000000001,J,-1.7547289,-0.22867247
6002,14425,25.0,22.0,J,-2.0416317,-0.16940336
6003,5657,9.0,3.1999999999999975,J,-1.4596577,-0.36019516
6004,5875,11.0,16.060000000000002,J,-1.5788788,-0.27171287
6005,11202,8.0,1.8000000000000003,J,-2.0189497,-0.26701927
6006,7040,2.11,9.000000000000002,J,-1.9794877,-0.18829778
6007,12603,24.0,26.8,J,-1.9608443,-0.18770061
6008,7392,-1.0,0.40000000000000036,J,-2.0350547,-0.17449047
6009,10755,4.0,4.6000000000000005,J,-2.292094,-0.14223541
6010,5795,6.0,4.0,J,-1.6699437,-0.30083933
6011,162,8.200000000000001,9.25,J,-1.2976874,-0.37146935
6012,2695,6.0,11.05,J,-2.058003,-0.17486545
6013,5447,26.999999999999986,20.4,J,-1.9231195,-0.19959652
6014,10831,-9.200000000000003,-10.59,J,-2.1922379,-0.20252243
6015,1398,-7.0,-5.0000000000000036,J,-2.5653565,-0.14816678
6016,6531,29.0,33.800000000000026,J,-1.8692765,-0.24370345
6017,11472,3.0,-2.0,J,-2.378035,-0.16355474
6018,2237,22.0,21.000000000000004,J,-1.7640649,-0.22380655
6019,8937,19.0,21.0,J,-1.5010055,-0.35300383
6020,4182,7.0,1.4000000000000004,J,-2.3338509,-0.17396267
6021,9086,8.850000000000001,7.34,J,-1.5351347,-0.326881
6022,11423,3.0,-2.3999999999999995,J,-2.091785,-0.170255
6023,208,-2.0,1.4000000000000021,J,-2.6322107,-0.13696007
6024,1375,8.0,10.25,J,-1.9436837,-0.18148255
6025,4132,28.0,33.800000000000004,J,-2.2458713,-0.18141131
6026,4995,8.0,5.5,J,-2.1468441,-0.1613706
6027,12928,25.0,23.8,J,-2.3907907,-0.16630258
6028,10326,15.0,14.5,J,-2.1667793,-0.15716247
6029,4687,-4.0,9.0,J,-1.7444714,-0.22243597
6030,3328,28.0,27.0,J,-1.995837,-0.24929798
6031,11099,1.0,-0.6000000000000001,J,-2.5109088,-0.15453969
6032,7775,5.0,-1.4000000000000004,J,-1.9176546,-0.19519107
6033,8818,19.0,24.799999999999997,J,-1.7674466,-0.29894173
6034,3653,29.0,30.699999999999957,J,-1.6674114,-0.29768908
6035,12819,-1.8000000000000003,2.599999999999998,J,-2.49565,-0.16229056
6036,4621,1.25,7.3999999999999995,J,-1.6967854,-0.23811309
6037,7845,3.0,1.0,J,-2.1740816,-0.15861666
6038,11993,2.1999999999999957,-4.15,J,-1.8830436,-0.20503081
6039,3057,3.75,8.549999999999999,J,-1.8401301,-0.20293261
6040,11728,18.0,30.0,J,-1.8080107,-0.2481743
6041,90,24.0,22.0,J,-2.0498388,-0.17205136
6042,1198,-1.0,-1.0999999999999996,J,-1.9175776,-0.2291697
6043,13266,-8.200000000000001,5.1000000000000005,J,-2.1593447,-0.22082148
6044,7962,26.0,19.0,J,-2.1349735,-0.16871074
6045,13481,26.450000000000003,18.75,J,-1.6649425,-0.3150899
6046,11025,1.0,-3.14,J,-1.7419631,-0.28170753
6047,10550,29.0,25.000000000000025,J,-1.9276085,-0.20035367
6048,6277,8.600000000000033,15.699999999999998,J,-1.9101342,-0.20092304
6049,2664,-4.0,1.1999999999999957,J,-2.5169568,-0.15362032
6050,1325,-3.0,1.65,J,-1.6144217,-0.2538775
6051,7926,-4.0,-4.0,J,-2.1145358,-0.18381943
6052,10763,11.0,10.200000000000042,J,-2.3129847,-0.17531338
6053,13655,21.0,19.000000000000014,J,-1.5765384,-0.27278376
6054,8767,4.0,-0.999999999999999,J,-1.8746208,-0.21749341
6055,10917,0.0,-1.5999999999999996,J,-1.6343051,-0.2709094
6056,5178,-6.0,-8.600000000000001,J,-2.0085034,-0.18124361
6057,12038,9.0,8.2,J,-1.7439479,-0.2246551
6058,9235,28.0,34.6,J,-2.4519677,-0.12742546
6059,4323,8.0,6.5,J,-2.2482927,-0.19183794
6060,1686,-10.0,-12.72,J,-1.8166718,-0.2055232
6061,6193,1.0,5.099999999999939,J,-1.5721982,-0.2979244
6062,11995,23.0,31.800000000000004,J,-2.3891885,-0.1267774
6063,13543,-10.0,-8.0,J,-1.9677373,-0.18268983
6064,10905,24.8,18.700000000000003,J,-1.3795685,-0.40793735
6065,9569,1.4500000000000002,3.399999999999847,J,-1.3291907,-0.39872885
6066,1618,-8.0,-10.0,J,-2.0350997,-0.17661929
6067,9850,-1.0,-1.9999999999999656,J,-1.8227783,-0.24929866
6068,1660,21.0,21.0,J,-2.2549827,-0.14376806
6069,13779,-8.0,3.0,J,-2.256414,-0.14078183
6070,10446,12.0,20.5,J,-2.0134044,-0.18385753
6071,3307,5.0,8.5,J,-1.6373161,-0.24924879
6072,8213,-5.0,-7.0,J,-1.7808635,-0.25411487
6073,13859,-7.0,-10.65,J,-1.98796,-0.177544
6074,4741,16.0,19.25,J,-1.7880187,-0.27952355
6075,12333,15.25,18.59999999999983,J,-1.8583196,-0.21120793
6076,12080,1.0,2.1,J,-1.4275507,-0.3683181
6077,4228,6.0,4.300000000000001,J,-1.9029628,-0.19874291
6078,9233,6.0,4.950000000000001,J,-1.2084143,-0.48184988
6079,12537,16.0,17.00000000000002,J,-2.187136,-0.20048344
6080,4844,14.0,20.5,J,-2.158184,-0.1663094
6081,4053,-6.75,-15.07,J,-2.0287356,-0.18201326
6082,10439,0.0,-1.5,J,-2.434629,-0.15144101
6083,10331,18.0,18.0,J,-1.8153089,-0.29824317
6084,450,24.6,30.490000000000002,J,-1.8441857,-0.20643522
6085,13094,30.0,33.3,J,-1.9690559,-0.2533938
6086,13934,2.0,-3.75,J,-2.352884,-0.16812027
6087,12234,21.200000000000003,12.950000000000001,J,-2.143459,-0.1573017
6088,8633,7.0,7.799999999999999,J,-2.0484939,-0.17292273
6089,7092,24.0,24.0,J,-1.2486746,-0.47829652
6090,11890,9.0,3.000000000000001,J,-2.122999,-0.20447238
6091,6599,8.98,8.000000000000002,J,-1.7469069,-0.2618348
6092,3833,19.450000000000003,18.46,J,-1.7247126,-0.3161805
6093,2142,25.0,22.000000000000004,J,-1.8998141,-0.19655561
6094,3699,26.0,20.5,J,-2.3429432,-0.17208576
6095,4571,28.200000000000003,30.5,J,-2.295051,-0.17522582
6096,1878,16.0,16.1,J,-1.4805934,-0.3735254
6097,8317,17.200000000000003,19.200000000000003,J,-1.5949881,-0.3752825
6098,13186,-5.0,-4.0,J,-1.9752742,-0.1826097
6099,10438,7.75,9.45,J,-2.274805,-0.13912684
6100,1842,5.8,13.999999999999988,J,-1.6214591,-0.38786992
6101,12530,2.0,3.4000000000000115,J,-2.1979566,-0.19352011
6102,11061,-10.26,2.25,J,-2.154799,-0.20758872
6103,13658,-5.0,-1.8,J,-1.9615169,-0.18706952
6104,13428,11.2,10.600000000000001,J,-1.7009592,-0.31774718
6105,3796,8.0,12.0,J,-2.2012608,-0.15456584
6106,7915,12.0,19.009999999999998,J,-1.8589929,-0.20459773
6107,2172,-10.399999999999986,-12.500000000000002,J,-1.8306779,-0.21677782
6108,4143,25.200000000000003,32.6,J,-1.7179867,-0.32566133
6109,2043,8.0,8.199999999999987,J,-1.1077613,-0.54294586
6110,135,18.6,24.25,J,-1.3264793,-0.43153515
6111,2231,5.0,11.5,J,-2.1380851,-0.20924628
6112,2977,24.000000000000004,25.0,J,-1.8206984,-0.2207028
6113,12303,1.000000000000011,1.400000000000013,J,-1.9132836,-0.2036271
6114,12650,11.0,5.75,J,-1.7931126,-0.22661017
6115,10420,-8.0,-11.84,J,-2.0745623,-0.16731006
6116,10389,19.0,17.400000000000002,J,-1.8912572,-0.27502236
6117,2387,6.739999999999999,7.0,J,-2.140721,-0.19139184
6118,9244,-6.45,-7.25,J,-1.918722,-0.19620512
6119,6758,3.0,17.6,J,-1.7164522,-0.33067384
6120,8779,24.0,23.0,J,-2.1870654,-0.19268258
6121,3778,16.0,22.79999999999998,J,-2.0287044,-0.18378441
6122,3245,12.0,10.600000000000001,J,-2.1051748,-0.16676232
6123,10016,-7.0,-6.300000000000001,J,-2.223262,-0.19188452
6124,5647,13.0,11.75,J,-1.4128937,-0.3767457
6125,6964,28.399999999999977,31.5,J,-1.5461874,-0.3214884
6126,1932,-0.39999999999998714,0.0,J,-2.0232925,-0.18528847
6127,13872,27.0,28.0,J,-1.4182364,-0.4028917
6128,1224,4.000000000000002,13.0,J,-1.897176,-0.29834396
6129,4387,12.0,18.25,J,-1.1997371,-0.496757
6130,6200,30.000000000000004,30.0,J,-2.065198,-0.22357574
6131,9330,27.0,26.5,J,-1.3490952,-0.41694534
6132,222,3.0,0.6000000000000449,J,-1.7828751,-0.223505
6133,12190,20.0,12.5,J,-1.8435285,-0.28950286
6134,7365,10.0,13.000000000000002,J,-2.1303656,-0.16017762
6135,1860,4.0,2.400000000000002,J,-2.4271226,-0.15495835
6136,7844,13.0,24.0,J,-2.2388263,-0.14581932
6137,9526,26.75,27.200000000000003,J,-1.3075533,-0.41240978
6138,2834,19.0,23.25,J,-1.9205401,-0.19876108
6139,1397,6.0,12.0,J,-2.0551736,-0.17821108
6140,3451,2.600000000000015,1.5,J,-1.8202195,-0.22069217
6141,14308,27.0,32.199999999999996,J,-1.9604837,-0.18575495
6142,12505,29.0,28.0,J,-1.3140712,-0.4251876
6143,907,21.0,24.0,J,-1.9139236,-0.20027004
6144,10928,22.0,18.5,J,-2.0621362,-0.20872995
6145,11277,12.0,20.62,J,-1.7144822,-0.2381716
6146,13118,8.700000000000001,9.0,J,-2.2736208,-0.14416619
6147,10132,-2.4000000000000004,-2.8099999999999996,J,-2.1175334,-0.1990431
6148,14262,-7.0,-10.3,J,-1.8815553,-0.1982733
6149,12861,17.0,7.85,J,-1.7895036,-0.22481592
6150,1122,-4.0,1.0,J,-2.0336285,-0.17949107
6151,10160,21.0,14.98,J,-1.9131737,-0.19912434
6152,5009,-6.0,-6.799999999999974,J,-2.2226589,-0.1870974
6153,8226,-3.25,4.800000000000001,J,-2.3280108,-0.19007438
6154,661,13.2,13.0,J,-1.9949507,-0.23870791
6155,7391,17.150000000000002,21.800000000000004,J,-2.0669358,-0.17224917
6156,7387,11.0,21.0,J,-1.8591948,-0.2080889
6157,3155,7.0,14.199999999999989,J,-1.1946754,-0.49474913
6158,13909,29.0,28.419999999999945,J,-1.6847116,-0.28473014
6159,13268,-2.0,-11.76,J,-1.9916222,-0.18606886
6160,4677,-8.8,-9.0,J,-2.2328017,-0.18151222
6161,11957,11.0,16.200000000000003,J,-1.8416429,-0.21331728
6162,2901,-2.0,-4.75,J,-2.3525584,-0.17092162
6163,1736,11.0,10.5,J,-2.1996865,-0.19401513
6164,11510,25.0,16.0,J,-1.3344114,-0.42018107
6165,1383,14.050000000000002,14.0,J,-2.099835,-0.16979574
6166,2693,20.0,17.599999999999998,J,-1.4074066,-0.3740699
6167,7923,21.0,16.599999999999948,J,-1.6768881,-0.30498838
6168,10616,28.0,26.0,J,-2.272949,-0.16162279
6169,5278,8.0,-2.16,J,-2.0977964,-0.2113839
6170,5342,8.0,-2.0,J,-1.8907466,-0.19834946
6171,3776,-7.0,-4.200000000000001,J,-2.2408319,-0.17057177
6172,8582,5.0,2.400000000000003,J,-1.8190217,-0.21091408
6173,2568,15.0,13.75,J,-1.8221431,-0.22899401
6174,1215,12.0,7.25,J,-2.0174048,-0.18326908
6175,7528,-9.0,-12.9,J,-2.2597747,-0.18358773
6176,6997,20.0,21.4,J,-1.4490237,-0.32833248
6177,5361,-9.75,-1.4000000000000004,J,-1.4955288,-0.2964399
6178,7183,-5.0,-12.600000000000005,J,-2.7177625,-0.12934569
6179,7907,12.0,13.2,J,-2.0585382,-0.17536631
6180,1379,12.0,6.800000000000001,J,-1.7959744,-0.2666337
6181,14028,27.000000000000004,34.0,J,-1.676581,-0.25121462
6182,8050,30.0,38.25,J,-2.1507819,-0.20216486
6183,2448,-3.75,3.0499999999999994,J,-1.8777758,-0.22801274
6184,5517,-6.0,-13.599999999999998,J,-1.7650919,-0.22047526
6185,11894,26.0,23.49999999999997,J,-1.8593138,-0.26482573
6186,13137,30.0,32.4,J,-1.4734944,-0.34793273
6187,11787,-6.0,-8.800000000000004,J,-2.60234,-0.14433315
6188,13304,14.0,25.200000000000003,J,-1.8471407,-0.21802288
6189,6417,-5.0,-2.200000000000001,J,-2.66953,-0.13308057
6190,4544,18.0,11.400000000000004,J,-1.9952836,-0.23703831
6191,12092,14.0,12.75,J,-2.2438734,-0.1554764
