,task,valueA,valueB,action,logprobA,logprobB
8604,8604,-3.0,-2.5999999999999996,J,-1.167806,-0.3751386
8605,8605,-0.20000000000000007,7.399999999999997,F,-0.5509688,-0.8652141
8606,8606,27.0,30.150000000000002,J,-1.1493974,-0.38420054
8607,8607,22.0,20.19,J,-2.4136932,-0.095830835
8608,8608,25.000000000000025,16.5,F,-0.6146686,-0.782624
8609,8609,-6.0,-10.200000000000001,J,-1.2430025,-0.34294948
8610,8610,27.0,22.79999999999998,F,-0.41678706,-1.0827292
8611,8611,-2.8000000000000007,-3.96,F,-0.63435376,-0.76024354
8612,8612,19.3,18.15,J,-1.7504379,-0.19361055
8613,8613,-1.899999999999981,-0.3999999999999997,J,-0.88545257,-0.5354236
8614,8614,15.709999999999999,11.200000000000001,F,-0.13409753,-2.086309
8615,8615,-5.0,-7.5,F,-0.51133126,-0.92102695
8616,8616,30.200000000000003,29.200000000000003,J,-1.6629643,-0.21392103
8617,8617,18.0,19.5,J,-0.7738413,-0.6224417
8618,8618,26.0,22.75,J,-1.5544153,-0.23998785
8619,8619,10.0,19.169999999999998,J,-0.7860355,-0.61324775
8620,8620,15.0,16.75,F,-0.30716956,-1.3388354
8621,8621,10.8,9.0,J,-1.0507603,-0.4347458
8622,8622,26.22,30.69999999999994,F,-0.046276692,-3.1430838
8623,8623,-2.0,-8.5,F,-0.515289,-0.91411364
8624,8624,15.0,21.96,J,-2.4610598,-0.0907099
8625,8625,20.200000000000003,28.5,F,-0.5974288,-0.8035122
8626,8626,16.1,17.77,J,-1.8716012,-0.16898087
8627,8627,12.76,-2.2,F,-0.044382807,-3.1718688
8628,8628,26.0,20.6,J,-0.901125,-0.52553177
8629,8629,-8.600000000000001,-9.0,J,-0.7315763,-0.6601146
8630,8630,-3.0,-6.0,F,-0.43930763,-1.0393081
8631,8631,30.0,26.71,J,-2.1952515,-0.119282745
8632,8632,-1.0,2.799999999999998,F,-0.5303959,-0.892508
8633,8633,7.0,7.799999999999999,F,-0.38150826,-1.1549448
8634,8634,27.0,25.5,F,-0.5956075,-0.80725837
8635,8635,-8.0,-13.8,J,-0.7522379,-0.6408296
8636,8636,26.0,19.25,F,-0.20074925,-1.7151525
8637,8637,25.0,31.600000000000044,F,-0.6276203,-0.7680727
8638,8638,-5.0,-5.0,J,-0.94781786,-0.49419317
8639,8639,6.0,3.2,F,-0.17831287,-1.828217
8640,8640,4.0,3.0,J,-1.0029835,-0.46015874
8641,8641,13.199999999999994,21.900000000000002,J,-4.3176765,-0.015741356
8642,8642,27.459999999999997,20.8,F,-0.4373941,-1.043355
8643,8643,30.0,39.60000000000003,J,-1.1910083,-0.36493954
8644,8644,8.8,6.25,F,-0.1714413,-1.865781
8645,8645,22.0,15.400000000000002,F,-0.3869694,-1.1433047
8646,8646,-8.9,-11.600000000000001,J,-1.0257312,-0.4474412
8647,8647,8.0,11.350000000000001,J,-1.2345555,-0.34833452
8648,8648,30.0,28.39999999999993,J,-1.2014359,-0.36178672
8649,8649,14.0,15.32,J,-1.0285468,-0.4450191
8650,8650,16.600000000000005,14.25,J,-0.75411624,-0.6391183
8651,8651,-8.0,-3.91,J,-2.2584796,-0.111769445
8652,8652,27.0,22.8,J,-0.91781807,-0.5188285
8653,8653,26.0,29.04,J,-0.8530545,-0.5595327
8654,8654,1.0,-8.599999999999998,J,-0.83838886,-0.5701479
8655,8655,28.0,22.0,J,-0.74770486,-0.6448338
8656,8656,25.0,26.25,F,-0.37301466,-1.1759579
8657,8657,10.0,11.5,J,-0.9741699,-0.47812486
8658,8658,22.2,16.1,F,-0.5136242,-0.917674
8659,8659,8.0,13.0,F,-0.40023685,-1.1157329
8660,8660,-3.0,3.0000000000000493,J,-0.9420056,-0.49770975
8661,8661,4.0,7.0,J,-0.71626985,-0.6749444
8662,8662,24.0,24.0,F,-0.36530358,-1.1931273
8663,8663,-7.200000000000001,-16.7,J,-1.7091202,-0.2017293
8664,8664,19.35,21.1,J,-1.1895658,-0.36638927
8665,8665,29.200000000000003,29.150000000000002,F,-0.39693156,-1.1214312
8666,8666,-9.0,-20.25,J,-1.4208726,-0.2782477
8667,8667,-4.1000000000000005,-6.5,J,-1.3224797,-0.3128371
8668,8668,6.0,14.0,F,-0.552574,-0.86155957
8669,8669,-7.200000000000001,-12.0,F,-0.027225766,-3.6696744
8670,8670,18.25,24.39999999999998,J,-0.9397243,-0.49988022
8671,8671,17.0,11.75,F,-0.1485018,-1.9985527
8672,8672,-9.200000000000001,-18.0,J,-1.8045684,-0.18136513
8673,8673,-5.0,-8.399999999999999,J,-1.3004614,-0.32022908
8674,8674,-7.0,-7.0,J,-0.9403322,-0.4985739
8675,8675,26.40000000000002,32.19999999999997,F,-0.3943238,-1.1273483
8676,8676,13.59,14.6,F,-0.17162858,-1.8569
8677,8677,25.000000000000007,33.800000000000004,J,-0.92681515,-0.5075256
8678,8678,6.64,4.5,F,-0.39478683,-1.1256465
8679,8679,12.0,17.830000000000002,J,-1.0719594,-0.42226216
8680,8680,-0.9,3.1999999999999997,J,-1.9011623,-0.1633771
8681,8681,12.0,13.200000000000006,F,-0.691887,-0.70024604
8682,8682,-4.0,-4.7,F,-0.5487673,-0.8674414
8683,8683,14.950000000000001,16.0,F,-0.3923156,-1.1320158
8684,8684,-2.0,1.0,F,-0.16721651,-1.8827991
8685,8685,9.100000000000017,8.200000000000001,F,-0.56065935,-0.85040855
8686,8686,-8.0,-7.5,F,-0.4012594,-1.1123352
8687,8687,-3.0,-0.09,J,-2.1850123,-0.12082261
8688,8688,1.0,2.5000000000000018,J,-0.99879944,-0.46333137
8689,8689,1.0,8.700000000000037,F,-0.5137207,-0.9160702
8690,8690,4.9999999999999964,9.44,J,-1.4418122,-0.27234805
8691,8691,25.0,20.200000000000003,J,-0.89296716,-0.5310049
8692,8692,26.0,24.25,J,-1.0167007,-0.45252794
8693,8693,-3.0,-2.5,J,-2.453167,-0.09122842
8694,8694,15.0,19.25,J,-1.0612725,-0.4274245
8695,8695,12.0,9.65,F,-0.64087045,-0.7531789
8696,8696,-1.0,-1.0,F,-0.6865741,-0.70428765
8697,8697,29.0,30.75,F,-0.62372595,-0.7713767
8698,8698,14.0,23.400000000000002,J,-0.7293944,-0.6637119
8699,8699,11.0,15.64,J,-1.4115148,-0.28174624
8700,8700,27.75,23.0,F,-0.27171734,-1.4425128
8701,8701,-7.0,1.73,J,-1.9711665,-0.15161614
8702,8702,23.87,25.0,F,-0.627426,-0.76834
8703,8703,-1.2,-3.9999999999999933,J,-1.9150518,-0.16106261
8704,8704,23.800000000000004,24.0,F,-0.33032462,-1.275002
8705,8705,20.0,25.299999999999997,J,-1.3165637,-0.3155015
8706,8706,8.65,12.600000000000014,J,-3.28921,-0.03863304
8707,8707,13.0,10.25,J,-0.81207263,-0.5933073
8708,8708,-6.0,-5.999999999999983,J,-1.4691802,-0.26328582
8709,8709,8.0,8.0,J,-1.7715118,-0.18884735
8710,8710,29.0,28.29999999999992,F,-0.497318,-0.9455525
8711,8711,7.0,5.2,J,-0.816645,-0.58643866
8712,8712,0.25,-1.1999999999999702,J,-1.1516626,-0.38257188
8713,8713,12.0,6.6,F,-0.6592477,-0.7332185
8714,8714,24.0,14.400000000000002,F,-0.19009969,-1.7679254
8715,8715,6.0,12.200000000000017,F,-0.68459535,-0.7066777
8716,8716,-9.999999999999975,-12.5,F,-0.4929985,-0.948477
8717,8717,22.0,22.75,F,-0.17096256,-1.8872406
8718,8718,-9.0,-0.25,J,-2.5174508,-0.085356355
8719,8719,-4.0,-4.75,J,-0.83156997,-0.5745309
8720,8720,19.0,21.810000000000002,F,-0.24443819,-1.5408545
8721,8721,6.0,-1.1500000000000001,J,-1.029526,-0.44469944
8722,8722,-5.000000000000002,-3.200000000000001,J,-0.90427387,-0.52231884
8723,8723,4.0,7.0,F,-0.23195694,-1.5864394
8724,8724,-6.0,-16.399999999999967,J,-1.030243,-0.44549096
8725,8725,3.0,-1.5,J,-1.0588006,-0.42923155
8726,8726,23.900000000000002,22.0,J,-0.85821974,-0.5559184
8727,8727,11.2,18.75,J,-1.0256861,-0.4485692
8728,8728,25.729999999999997,26.0,J,-3.2262087,-0.04158129
8729,8729,24.55,27.400000000000006,F,-0.12281614,-2.1777544
8730,8730,-5.200000000000003,-13.7,J,-1.2776486,-0.3289629
8731,8731,24.389999999999997,24.0,J,-1.5730486,-0.23583989
8732,8732,23.0,21.599999999999998,F,-0.19572091,-1.7412169
8733,8733,9.0,4.8,F,-0.58693904,-0.81829363
8734,8734,3.0,-6.3500000000000005,F,-0.31838062,-1.3098338
8735,8735,-1.0,-2.13,J,-1.965219,-0.15256086
8736,8736,26.4,26.8,F,-0.45895192,-1.00595
8737,8737,23.849999999999998,26.600000000000005,F,-0.10442483,-2.3292143
8738,8738,28.0,25.5,J,-0.8341897,-0.57367444
8739,8739,9.1,16.150000000000002,J,-3.494589,-0.03207057
8740,8740,13.0,15.600000000000001,F,-0.64020145,-0.7549714
8741,8741,27.000000000000004,27.6,J,-1.0724458,-0.42282376
8742,8742,23.0,20.849999999999998,J,-0.8326719,-0.5739905
8743,8743,23.0,23.400000000000002,F,-0.33580482,-1.2637165
8744,8744,6.0,6.2,F,-0.67941636,-0.7112348
8745,8745,6.0,11.8,F,-0.612525,-0.78728
8746,8746,20.8,19.6,J,-1.3310118,-0.31049636
8747,8747,0.3000000000000007,13.200000000000047,F,-0.43355837,-1.0508202
8748,8748,27.0,24.399999999999906,F,-0.5988869,-0.8019204
8749,8749,19.0,13.600000000000001,J,-1.3624903,-0.29796568
8750,8750,-1.0,-4.800000000000001,J,-1.8133637,-0.17987415
8751,8751,-9.0,-2.8,J,-1.0461887,-0.43529835
8752,8752,16.0,4.5,J,-0.73407525,-0.6579826
8753,8753,9.58,3.3999999999999995,J,-0.7225647,-0.6681471
8754,8754,14.0,9.5,F,-0.10990922,-2.2868779
8755,8755,29.200000000000006,32.6,J,-1.1432468,-0.3864536
8756,8756,1.0,-1.92,F,-0.2305268,-1.589134
8757,8757,19.0,21.50000000000001,J,-0.9233802,-0.5094941
8758,8758,0.600000000000029,-2.5,F,-0.44551384,-1.0277978
8759,8759,3.0,9.500000000000002,J,-1.5056553,-0.25322244
8760,8760,-3.0,1.25,J,-0.9587818,-0.48647735
8761,8761,25.800000000000008,31.460000000000004,F,-0.1976202,-1.7287357
8762,8762,19.0,13.400000000000002,F,-0.53720564,-0.88574886
8763,8763,11.0,18.889999999999997,J,-1.565473,-0.23776102
8764,8764,-5.0,-1.3000000000000003,J,-1.5951769,-0.2283978
8765,8765,2.16,6.4,J,-2.3062773,-0.10682415
8766,8766,-4.0,-5.600000000000002,J,-1.5489097,-0.24076618
8767,8767,4.0,-0.999999999999999,F,-0.07140194,-2.7049344
8768,8768,17.0,17.0,J,-1.4629475,-0.267305
8769,8769,9.0,4.099999999999959,F,-0.27650702,-1.429873
8770,8770,21.0,23.600000000000005,F,-0.34677073,-1.2422605
8771,8771,15.0,12.399999999999999,J,-0.6997215,-0.6906569
8772,8772,7.0,2.999999999999978,F,-0.52259994,-0.90354604
8773,8773,29.0,29.0,J,-0.7382082,-0.65552175
8774,8774,19.0,23.99999999999989,F,-0.39927956,-1.119979
8775,8775,-0.55,-6.200000000000001,J,-1.0033695,-0.4599515
8776,8776,6.800000000000001,10.0,F,-0.5310531,-0.89684916
8777,8777,-2.0,-5.45,J,-1.1737134,-0.37279385
8778,8778,-9.0,-15.0,J,-1.6839427,-0.20720765
8779,8779,24.0,23.0,J,-1.3359716,-0.30731663
8780,8780,2.0,2.5,J,-0.8849411,-0.5362749
8781,8781,1.0000000000000004,-8.75,J,-1.1713132,-0.3733196
8782,8782,13.0,12.799999999999999,F,-0.15130606,-1.9840039
8783,8783,-4.0,-5.3999999999999995,J,-0.9271283,-0.50652176
8784,8784,17.0,17.0,J,-0.88479567,-0.5372186
8785,8785,24.000000000000004,29.6,J,-2.4463332,-0.094284534
8786,8786,29.8,30.0,F,-0.3391708,-1.2537501
8787,8787,6.75,4.800000000000004,J,-0.83721006,-0.5721325
8788,8788,20.0,23.60000000000001,J,-0.96124595,-0.48624077
8789,8789,16.0,25.9,J,-0.94173723,-0.49843693
8790,8790,3.0,-2.55,J,-0.9029579,-0.5242395
8791,8791,11.0,21.5,J,-0.78566194,-0.6126807
8792,8792,26.0,38.199999999999946,J,-2.0024674,-0.14702164
8793,8793,30.0,43.60000000000003,J,-2.0214338,-0.14373785
8794,8794,15.0,13.9,J,-1.2374978,-0.34584656
8795,8795,13.0,12.599999999999984,J,-1.0172987,-0.45228103
8796,8796,3.0,-3.0,F,-0.50786644,-0.9259572
8797,8797,-0.7999999999999998,-5.4,J,-2.1009977,-0.13188335
8798,8798,19.799999999999997,14.799999999999986,J,-0.8212825,-0.58342475
8799,8799,17.0,18.5,J,-0.77090484,-0.6255839
8800,8800,23.05,23.0,F,-0.48452732,-0.9626004
8801,8801,-8.0,-8.500000000000002,F,-0.5873999,-0.8159194
8802,8802,29.150000000000002,24.950000000000003,F,-0.47092232,-0.9834764
8803,8803,8.0,15.0,J,-0.84500307,-0.565069
8804,8804,-2.0,0.7999999999999994,J,-0.81438446,-0.5883732
8805,8805,9.0,13.0,F,-0.6708212,-0.72174066
8806,8806,-7.0,-6.600000000000001,J,-1.9172782,-0.16080658
8807,8807,-7.0,-1.0,J,-1.2073703,-0.35788682
8808,8808,13.850000000000001,18.5,J,-1.6841035,-0.20873018
8809,8809,4.200000000000001,-5.3,F,-0.59753287,-0.80361426
8810,8810,1.0,4.2,J,-2.9498556,-0.056538463
8811,8811,5.0,4.12,F,-0.5723656,-0.8369596
8812,8812,-8.0,2.2,J,-5.0190334,-0.007483619
8813,8813,16.0,18.800000000000004,J,-1.3222086,-0.31459358
8814,8814,-1.0,2.1000000000000076,J,-1.706237,-0.20196934
8815,8815,4.0,-3.8,J,-0.7951773,-0.6051452
8816,8816,2.0,4.0,J,-1.0618612,-0.4275571
8817,8817,10.200000000000024,16.0,J,-0.9075132,-0.52074575
8818,8818,19.0,24.799999999999997,J,-2.9455972,-0.055037457
8819,8819,11.0,18.0,F,-0.37996694,-1.1583989
8820,8820,29.0,28.8,J,-0.80828977,-0.5938132
8821,8821,-3.0,-1.29,J,-1.1668382,-0.37577865
8822,8822,0.0,-6.0,F,-0.31089014,-1.3269376
8823,8823,24.0,27.499999999999883,J,-0.73020446,-0.66333085
8824,8824,-6.0,-3.6000000000000005,F,-0.6002462,-0.7999066
8825,8825,13.0,11.25,F,-0.30285722,-1.35264
8826,8826,15.000000000000002,14.059999999999999,J,-2.07744,-0.13627315
8827,8827,27.0,19.5,F,-0.1386966,-2.0582063
8828,8828,24.4,19.6,J,-0.7787243,-0.6194301
8829,8829,8.0,19.96,J,-2.2759912,-0.110121675
8830,8830,1.0,4.15,F,-0.59872407,-0.8020256
8831,8831,0.0,9.200000000000001,J,-1.5003365,-0.25434688
8832,8832,24.0,28.200000000000003,J,-0.75661206,-0.6374418
8833,8833,19.0,12.600000000000001,F,-0.509772,-0.92264235
8834,8834,24.0,18.800000000000004,J,-0.95596033,-0.4894372
8835,8835,-5.200000000000003,-11.0,J,-1.5831167,-0.23182309
8836,8836,21.0,10.599999999999982,J,-0.8876033,-0.5355209
8837,8837,29.6,28.75,J,-1.6636488,-0.21123038
8838,8838,18.0,11.8,F,-0.4299259,-1.0579538
8839,8839,27.099999999999998,24.000000000000036,F,-0.4683734,-0.98858845
8840,8840,21.0,8.599999999999998,F,-0.54473394,-0.8738784
8841,8841,22.0,22.999999999999897,J,-0.89188486,-0.53080094
8842,8842,15.0,10.0,F,-0.645504,-0.7481422
8843,8843,-6.72,-1.97,J,-2.2539542,-0.11226974
8844,8844,6.0,0.7000000000000002,F,-0.6674515,-0.7255342
8845,8845,14.0,13.5,J,-1.2916719,-0.3240663
8846,8846,3.0,14.700000000000006,J,-1.7077398,-0.20159826
8847,8847,13.0,12.000000000000004,J,-1.1053979,-0.40509674
8848,8848,21.0,26.25,J,-0.7725953,-0.62479675
8849,8849,-7.33,-8.0,J,-0.7641592,-0.63039494
8850,8850,-8.0,-3.099999999999996,J,-1.6094475,-0.22560129
8851,8851,19.25,19.0,F,-0.6048543,-0.7943961
8852,8852,19.0,6.799999999999972,J,-1.5051402,-0.25378585
8853,8853,16.0,19.0,J,-0.9039284,-0.5232484
8854,8854,2.38,-3.6500000000000004,F,-0.07101088,-2.698742
8855,8855,-10.0,-7.0,F,-0.27116257,-1.448938
8856,8856,12.0,11.200000000000038,J,-1.2254226,-0.3507668
8857,8857,-5.0,0.1999999999999974,F,-0.29864344,-1.3618168
8858,8858,-4.0,2.5000000000000377,J,-1.7120491,-0.20065944
8859,8859,26.0,26.15,F,-0.33397305,-1.2665054
8860,8860,13.0,16.0,J,-1.2813023,-0.3276642
8861,8861,21.0,21.299999999999986,J,-2.1209812,-0.13052678
8862,8862,-6.300000000000001,-3.45,J,-2.781908,-0.06501028
8863,8863,-7.0,-5.199999999999953,F,-0.5454091,-0.8705204
8864,8864,-7.0,0.40000000000000036,J,-1.0050597,-0.45863208
8865,8865,-4.8000000000000025,-5.15,F,-0.68288803,-0.7075339
8866,8866,-8.0,-4.91,J,-2.776641,-0.06529344
8867,8867,10.0,8.75,F,-0.45126387,-1.0181087
8868,8868,22.599999999999987,32.75,J,-2.0055635,-0.1462703
8869,8869,2.0,2.0,F,-0.65517145,-0.73680884
8870,8870,-6.200000000000001,-10.25,F,-0.5330937,-0.8892272
8871,8871,27.0,24.799999999999997,J,-1.1132497,-0.40216723
8872,8872,7.0,4.6,J,-0.71113133,-0.68050885
8873,8873,-6.0,-8.75,F,-0.3161199,-1.3121402
8874,8874,20.900000000000002,21.0,J,-0.98791564,-0.46937242
8875,8875,-9.0,-12.4,F,-0.59838974,-0.80162156
8876,8876,3.0,3.0,J,-0.9616519,-0.48545182
8877,8877,29.0,22.200000000000003,F,-0.65539813,-0.73724157
8878,8878,17.0,21.0,F,-0.5058034,-0.9287636
8879,8879,-6.1999999999999655,-17.75,J,-1.0623971,-0.42646512
8880,8880,14.700000000000003,7.25,F,-0.19777143,-1.7304432
8881,8881,-7.0,0.3000000000000058,J,-2.2206888,-0.11623205
8882,8882,17.90000000000002,19.0,F,-0.47462657,-0.9781333
8883,8883,-1.0,0.76,J,-1.7018911,-0.20333801
8884,8884,26.0,36.400000000000006,J,-1.631273,-0.21988936
8885,8885,7.0,1.1999999999999997,J,-1.8363338,-0.17552622
8886,8886,0.0,4.539999999999999,F,-0.6870302,-0.70309097
8887,8887,4.0,15.7,J,-3.0424936,-0.05155081
8888,8888,-4.0,-2.8000000000000784,F,-0.59378386,-0.80780935
8889,8889,25.200000000000003,21.75,J,-0.8390242,-0.57083005
8890,8890,-1.0,-4.86,J,-1.305899,-0.31852093
8891,8891,9.0,6.45,F,-0.6632503,-0.7298673
8892,8892,21.200000000000003,23.6,J,-1.6431057,-0.21710324
8893,8893,25.0,19.0,J,-1.9236331,-0.1599088
8894,8894,-9.0,-16.09,J,-0.739454,-0.6531893
8895,8895,29.0,32.0,J,-1.5652775,-0.23876241
8896,8896,-10.0,-16.8,J,-0.74969333,-0.64408255
8897,8897,-0.8000000000000003,-1.0199999999999994,J,-1.003898,-0.4593623
8898,8898,2.0,0.0,F,-0.0998261,-2.3753808
8899,8899,-6.0,-7.75,F,-0.532153,-0.88984954
8900,8900,20.600000000000044,25.800000000000004,J,-0.72714496,-0.66391253
8901,8901,14.0,13.19999999999996,J,-1.8170589,-0.17909952
8902,8902,22.0,26.09999999999999,J,-1.1055261,-0.4064952
8903,8903,-1.0,6.200000000000001,J,-2.5880203,-0.079341955
8904,8904,15.0,20.510000000000005,F,-0.45016488,-1.023509
8905,8905,10.8,21.400000000000002,J,-1.8834893,-0.16678506
8906,8906,-8.199999999999982,-8.0,F,-0.4525393,-1.0152861
8907,8907,30.0,36.199999999999996,J,-0.8547357,-0.5586894
8908,8908,20.0,20.999999999999996,J,-1.1830246,-0.36982846
8909,8909,5.7,6.0,J,-1.218057,-0.35427788
8910,8910,8.000000000000032,-1.6000000000000112,J,-1.2103674,-0.35652566
8911,8911,30.0,32.26,F,-0.51211625,-0.9198417
8912,8912,-6.3500000000000005,-3.8999999999999995,F,-0.5411576,-0.87778836
8913,8913,12.0,19.400000000000002,J,-1.8570669,-0.17105259
8914,8914,16.0,23.6,J,-1.0066195,-0.45808026
8915,8915,4.0,1.7000000000000102,F,-0.5099225,-0.92351294
8916,8916,24.0,21.6,J,-0.72159475,-0.67039573
8917,8917,29.000000000000004,30.509999999999998,J,-1.808961,-0.18063469
8918,8918,10.0,11.49,J,-0.8256827,-0.5807027
8919,8919,6.0,10.6,J,-2.0631213,-0.13847122
8920,8920,25.0,18.5,J,-0.9267583,-0.508553
8921,8921,-5.0,3.80000000000003,J,-2.1330745,-0.12736204
8922,8922,4.0,2.7999999999999563,J,-1.584684,-0.23160042
8923,8923,8.0,2.1999999999999966,F,-0.3231048,-1.306341
8924,8924,18.0,15.799999999999999,F,-0.6477652,-0.74616057
8925,8925,9.1,2.4000000000000017,J,-1.4287407,-0.2764905
8926,8926,26.000000000000004,29.0,J,-1.2828398,-0.32717893
8927,8927,-3.2,-0.40000000000000036,J,-0.7314536,-0.6608663
8928,8928,26.0,31.399999999999952,J,-0.70354,-0.68733996
8929,8929,26.0,21.5,J,-0.83033055,-0.577707
8930,8930,26.89,26.0,F,-0.17660095,-1.8306936
8931,8931,13.0,18.400000000000002,J,-1.2673576,-0.33402616
8932,8932,1.8000000000000007,8.200000000000001,J,-0.7399834,-0.6526764
8933,8933,-10.0,-7.0,J,-1.698137,-0.20388395
8934,8934,-9.0,-12.040000000000003,J,-0.96708775,-0.48102763
8935,8935,16.0,6.0,F,-0.3840553,-1.1503345
8936,8936,-6.0,-6.200000000000001,J,-1.2556319,-0.338407
8937,8937,19.0,21.0,J,-1.1079257,-0.40540245
8938,8938,24.0,17.0,F,-0.5583873,-0.8536897
8939,8939,15.0,15.850000000000001,F,-0.6550257,-0.73809075
8940,8940,21.000000000000004,10.16,F,-0.5987116,-0.8019264
8941,8941,23.0,26.999999999999893,J,-1.0999612,-0.4099329
8942,8942,24.0,31.99999999999995,J,-0.8746937,-0.54390895
8943,8943,13.2,10.75,F,-0.17232247,-1.8532916
8944,8944,7.0,13.8,J,-0.79357445,-0.6062337
8945,8945,9.0,15.93,J,-1.5954796,-0.22900353
8946,8946,8.0,9.8,F,-0.40465218,-1.1175219
8947,8947,9.0,13.300000000000002,J,-3.9659748,-0.019636268
8948,8948,-4.0,-0.899999999999991,J,-1.1308017,-0.3920541
8949,8949,-1.2000000000000002,-3.84,F,-0.6877065,-0.7026992
8950,8950,26.0,25.60000000000001,J,-0.8439724,-0.56683075
8951,8951,0.0,-10.5,F,-0.15901385,-1.9293538
8952,8952,19.0,24.0,J,-0.9683197,-0.4824931
8953,8953,23.0,28.400000000000002,F,-0.4033857,-1.1117064
8954,8954,-1.2,6.900000000000003,J,-3.4195442,-0.034387898
8955,8955,5.9,7.74,F,-0.5599721,-0.8518078
8956,8956,12.0,11.799999999999999,J,-1.2924873,-0.3238375
8957,8957,3.0,5.6000000000000005,F,-0.6115027,-0.7881747
8958,8958,13.000000000000002,15.03,J,-1.4074174,-0.28341973
8959,8959,28.8,29.0,J,-0.94805455,-0.49455482
8960,8960,20.0,27.0,F,-0.5902593,-0.81270194
8961,8961,7.75,6.17,J,-2.6517456,-0.07490236
8962,8962,1.0,0.0,F,-0.13980852,-2.049979
8963,8963,0.0,5.5,J,-1.1949282,-0.36354053
8964,8964,20.0,26.259999999999994,J,-1.13111,-0.3922985
8965,8965,-5.0,1.9500000000000002,J,-5.121831,-0.0066219415
8966,8966,1.9500000000000002,7.0,F,-0.58647263,-0.81955063
8967,8967,6.0,8.25,F,-0.56465614,-0.84611684
8968,8968,-7.0,3.0,J,-3.4134774,-0.034318313
8969,8969,-8.0,-5.0000000000000036,F,-0.55929744,-0.8529499
8970,8970,28.0,36.0,J,-0.9274333,-0.5072577
8971,8971,9.65,14.899999999999968,J,-1.08085,-0.4173407
8972,8972,18.0,27.45,J,-0.90281457,-0.5234353
8973,8973,18.25,21.3,J,-0.7982967,-0.60253215
8974,8974,10.25,21.0,J,-0.85000473,-0.5608354
8975,8975,14.0,15.600000000000001,F,-0.4980299,-0.9430707
8976,8976,30.0,31.0,F,-0.6373825,-0.75731474
8977,8977,23.2,25.0,J,-1.1562328,-0.38148576
8978,8978,29.0,29.05,F,-0.4170535,-1.0831826
8979,8979,26.0,28.200000000000028,J,-2.552068,-0.08211433
8980,8980,4.0,8.400000000000002,F,-0.34371096,-1.2422743
8981,8981,2.0,1.3900000000000001,J,-0.7545208,-0.6395372
8982,8982,-4.0,4.000000000000001,J,-0.75572455,-0.6378733
8983,8983,13.0,12.900000000000002,F,-0.41578346,-1.0868489
8984,8984,27.6,14.5,J,-0.76289904,-0.6320816
8985,8985,29.000000000000004,23.0,J,-1.6541476,-0.2155786
8986,8986,-10.0,-10.7,F,-0.6060276,-0.7938175
8987,8987,20.0,14.5,J,-2.2099147,-0.11770205
8988,8988,7.0,9.38,J,-2.3221848,-0.10561414
8989,8989,10.0,14.68,J,-0.83803475,-0.5698186
8990,8990,23.0,21.399999999999917,J,-0.9050059,-0.523891
8991,8991,11.0,14.800000000000002,J,-1.9295112,-0.158514
8992,8992,7.0,8.400000000000002,F,-0.4117229,-1.0932645
8993,8993,12.719999999999999,12.25,F,-0.21979095,-1.630424
8994,8994,26.0,20.830000000000002,J,-0.7833991,-0.61547226
8995,8995,5.0,3.2500000000000004,F,-0.28680074,-1.4032634
8996,8996,5.95,14.8,F,-0.26532382,-1.4641
8997,8997,14.0,8.83,J,-0.6965622,-0.694876
8998,8998,20.0,27.599999999999987,J,-0.8856417,-0.53640515
8999,8999,11.0,6.0,F,-0.19933362,-1.7250751
9000,9000,-6.200000000000001,-5.6000000000000005,J,-0.78433895,-0.6135092
9001,9001,16.800000000000004,18.25,J,-0.9046547,-0.5229417
9002,9002,1.0,4.5,J,-1.5927029,-0.22908689
9003,9003,14.000000000000002,4.8500000000000005,J,-3.1303,-0.04548549
9004,9004,19.75,26.689999999999998,J,-0.8876078,-0.5339348
9005,9005,-1.0,4.799999999999999,J,-0.972356,-0.47875604
9006,9006,1.1999999999999993,6.1,J,-1.2388816,-0.34491864
9007,9007,-4.0,-3.0,J,-2.141004,-0.12620392
9008,9008,9.0,18.38,J,-1.3707323,-0.29712585
9009,9009,6.0,8.41,F,-0.29412234,-1.3771777
9010,9010,7.800000000000001,9.5,F,-0.423335,-1.0700339
9011,9011,18.0,7.5,F,-0.17646277,-1.8380963
9012,9012,-8.0,-2.4999999999999662,J,-1.3153639,-0.3146344
9013,9013,11.8,7.0,J,-1.2501823,-0.34006608
9014,9014,0.0,-2.3299999999999996,J,-0.7689857,-0.6268206
9015,9015,10.0,10.90000000000001,J,-1.0302501,-0.44469023
9016,9016,16.0,11.400000000000015,J,-2.8409736,-0.06103313
9017,9017,-5.0,-8.100000000000001,J,-1.926945,-0.15882337
9018,9018,-0.19999999999999996,13.6,J,-3.8771968,-0.021658674
9019,9019,-2.0,8.0,F,-0.43702576,-1.0435789
9020,9020,15.0,19.2,J,-1.1195343,-0.39911902
9021,9021,12.0,15.400000000000002,J,-0.9402198,-0.4987801
9022,9022,2.0,-1.4199999999999997,F,-0.18364917,-1.8050852
9023,9023,-7.0,-10.399999999999999,J,-0.7610465,-0.6340113
9024,9024,27.0,29.800000000000033,J,-2.4957893,-0.08707212
9025,9025,9.0,5.200000000000003,J,-1.6807076,-0.2084051
9026,9026,14.709999999999999,15.0,F,-0.25544018,-1.498176
9027,9027,3.0,2.0,J,-0.7747912,-0.6227793
