,task,valueA,valueB,action,logprobA,logprobB
5545,4960,14.0,16.800000000000004,F,-0.089775175,-2.4605865
5546,2848,-1.0,-1.45,F,-0.13787335,-2.057902
5547,8918,10.0,11.49,F,-0.36866125,-1.1847014
5548,7240,4.9,9.6,F,-0.012161016,-4.441976
5549,10256,19.0,18.200000000000006,F,-0.60226166,-0.8109236
5550,13439,11.0,20.6,J,-0.8378367,-0.572454
5551,7618,11.0,17.39999999999995,F,-0.008495213,-4.8419185
5552,13447,23.10000000000002,28.75,F,-0.09819828,-2.4265654
5553,10,-5.0,-8.950000000000001,F,-0.21889459,-1.6531825
5554,3785,1.0,-2.0,J,-0.9114835,-0.52126664
5555,10608,30.0,27.5,F,-0.1893884,-1.7797796
5556,12752,22.0,19.300000000000015,F,-0.0011837445,-6.84002
5557,12411,20.0,18.839999999999996,F,-0.10558128,-2.3191776
5558,4194,0.8000000000000007,-4.6000000000000005,F,-0.0177215,-4.0631046
5559,7471,21.0,18.0,F,-0.55865884,-0.86119294
5560,8669,-7.200000000000001,-12.0,F,-0.66289437,-0.73827857
5561,7904,-5.0,-10.75,J,-0.70804614,-0.68564427
5562,13916,23.0,21.6,F,-0.4097362,-1.102445
5563,13741,5.0,5.199999999999999,J,-0.86095876,-0.5564716
5564,4921,29.0,23.55,F,-0.17063123,-1.8580301
5565,10554,15.0,6.779999999999999,F,-0.26928362,-1.4455931
5566,12037,23.4,19.65,F,-0.0025847745,-6.0135975
5567,8522,18.55,26.5,F,-0.01867964,-4.045146
5568,10089,22.3,22.0,F,-0.37275574,-1.1710783
5569,10568,7.0,9.25,F,-0.18638544,-1.7751704
5570,2922,27.0,37.99999999999983,F,-0.00070460845,-7.4759665
5571,11338,14.0,15.5,F,-0.007823993,-4.892969
5572,10893,3.0,0.7999999999999998,F,-0.15308212,-1.9565947
5573,1726,17.75,8.0,F,-0.4024665,-1.1235492
5574,1123,15.0,18.1,F,-0.2548482,-1.4958893
5575,8488,-7.0,-14.400000000000002,J,-0.8375746,-0.5733438
5576,8220,24.0,22.700000000000003,F,-0.0015912324,-6.589928
5577,1599,5.0,7.7,F,-0.17733942,-1.8328646
5578,5534,-5.0,-11.0,F,-0.06250504,-2.8114634
5579,10328,11.0,21.200000000000003,J,-1.1295078,-0.39136377
5580,1238,-9.19999999999999,-10.800000000000002,F,-0.05503645,-2.9376597
5581,6334,25.0,22.200000000000003,F,-0.18316256,-1.7912652
5582,13407,25.400000000000002,24.0,F,-0.18679777,-1.7743888
5583,13695,16.0,19.0,F,-0.000625162,-7.604398
5584,13039,10.999999999999996,9.09,F,-0.0048928936,-5.375292
5585,6835,-6.0,-10.25,F,-0.20843104,-1.6777893
5586,4870,4.75,1.71,F,-0.14415681,-2.011863
5587,8903,-1.0,6.200000000000001,F,-0.08448887,-2.5293455
5588,13005,24.0,25.67,F,-0.009448879,-4.780748
5589,6740,-1.0,0.799999999999998,F,-0.27026814,-1.4460207
5590,8658,22.2,16.1,F,-0.6388706,-0.7739835
5591,2335,20.0,28.94,F,-0.28234014,-1.4117805
5592,12849,21.55,31.6,F,-0.5404441,-0.87545466
5593,1171,6.0,1.65,F,-0.030020675,-3.5367994
5594,11369,-3.6,-10.8,F,-0.16621733,-1.8801532
5595,4648,-8.0,-23.400000000000002,F,-0.06688417,-2.755416
5596,370,8.0,5.000000000000003,F,-0.0443777,-3.1450744
5597,7588,-7.0,-6.069999999999999,F,-0.5379806,-0.89707536
5598,2964,-6.0,-9.72,F,-0.13298382,-2.0890749
5599,13133,-1.1,-5.0,F,-0.14729045,-1.993558
5600,5132,-10.0,-18.5,F,-0.1819439,-1.7996901
5601,12832,27.0,22.149999999999956,F,-0.0036844728,-5.697179
5602,596,12.0,5.6,F,-0.009783486,-4.7641187
5603,7801,28.0,32.999999999999986,F,-0.117296085,-2.2122364
5604,2237,22.0,21.000000000000004,F,-0.14444526,-2.0489423
5605,9184,5.0,1.4000000000000001,F,-0.0038260901,-5.6115546
5606,11052,3.0,2.0,F,-0.43324864,-1.0557252
5607,1493,-1.0000000000000004,-4.75,F,-0.19943018,-1.7150915
5608,1334,4.0,8.46,F,-0.0036026377,-5.712285
5609,4639,21.0,24.5,F,-0.37888384,-1.1566434
5610,3104,19.0,31.5,F,-0.10366771,-2.331693
5611,6193,1.0,5.099999999999939,F,-0.0013384961,-6.7500887
5612,8109,29.0,26.8,F,-0.38047636,-1.1657183
5613,2763,27.0,19.0,F,-0.2972424,-1.3622983
5614,3303,6.0,1.2000000000000102,F,-0.28763768,-1.3938559
5615,11254,0.0,-3.0,F,-0.093080945,-2.4238515
5616,4824,24.25,21.75,F,-0.22877775,-1.594485
5617,12,1.0,2.95,F,-0.684994,-0.708832
5618,8597,15.0,15.000000000000014,F,-0.37087885,-1.1906286
5619,3090,20.23,18.6,F,-0.17299543,-1.8476989
5620,11365,29.0,19.25,F,-0.3865706,-1.1587228
5621,13632,4.000000000000001,4.97,J,-0.7841502,-0.6122161
5622,13825,24.90000000000003,14.199999999999989,F,-0.16486576,-1.909712
5623,7081,13.0,2.89,F,-0.10704133,-2.3327644
5624,8847,13.0,12.000000000000004,F,-0.09756336,-2.38131
5625,6901,8.64,9.0,F,-0.16749068,-1.8765628
5626,9408,27.25,25.200000000000003,F,-0.3513687,-1.2208221
5627,4656,16.0,15.5,F,-0.04560283,-3.116478
5628,1604,-3.17,-1.800000000000036,F,-0.010336972,-4.5975847
5629,14478,30.000000000000004,22.0,F,-0.16041726,-1.9134939
5630,14060,1.06,-10.4,F,-0.048943747,-3.0478263
5631,3439,23.0,8.0,F,-0.36163986,-1.1947315
5632,10972,9.15,8.10000000000002,F,-0.48052722,-0.9835866
5633,7313,23.0,26.400000000000002,F,-0.10907497,-2.2756572
5634,1892,24.0,29.6,F,-0.11131537,-2.258084
5635,5280,-1.0,8.200000000000024,F,-0.23584653,-1.5641222
5636,2010,7.0,12.5,F,-0.048632886,-3.0786715
5637,5977,-6.000000000000002,-6.0,F,-0.10948593,-2.2824328
5638,7576,-10.0,-11.5,J,-0.76851696,-0.6288056
5639,9323,-6.0,-9.000000000000002,F,-0.22090237,-1.6216325
5640,12521,12.0,12.4,F,-0.0003402345,-8.495274
5641,14461,-2.0,1.35,F,-0.56046665,-0.8489646
5642,698,-2.199999999999977,-7.2,F,-0.24484088,-1.5335028
5643,13718,0.0,8.5,F,-0.22166224,-1.6182438
5644,5134,5.0,-2.0,F,-0.18439159,-1.7843366
5645,9855,30.0,22.75,F,-0.09888604,-2.368114
5646,3537,13.0,13.0,F,-0.09137294,-2.470243
5647,8192,27.25,30.000000000000004,F,-0.028690701,-3.5955298
5648,7347,28.0,28.5,F,-0.18520814,-1.7959315
5649,8674,-7.0,-7.0,J,-1.1997437,-0.36295375
5650,12801,-2.0,-1.0000000000000002,J,-0.914142,-0.52377445
5651,10928,22.0,18.5,F,-0.24367723,-1.5643235
5652,8752,16.0,4.5,F,-0.43130985,-1.0602409
5653,2528,-3.0,-13.57,F,-0.40504724,-1.1026868
5654,10986,2.6,-6.100000000000001,F,-0.022426303,-3.817573
5655,4633,-3.0,-6.600000000000001,F,-0.030851299,-3.5138092
5656,138,25.200000000000003,16.0,F,-0.6679606,-0.731399
5657,8007,-4.15,-4.0,F,-0.16181499,-1.9067814
5658,12506,15.0,11.8,F,-0.022208655,-3.8491223
5659,1735,30.0,27.980000000000004,F,-0.0004281842,-8.417955
5660,11648,2.4,5.0,F,-0.13015325,-2.1076522
5661,6130,19.0,22.199999999999918,F,-0.01126805,-4.547136
5662,13440,20.75,21.8,F,-0.4299894,-1.0677838
5663,3331,9.0,11.000000000000002,J,-0.9178879,-0.5129502
5664,11721,1.0,-8.75,J,-1.7845124,-0.18845645
5665,10921,18.0,21.0,F,-0.09819855,-2.3749032
5666,8236,24.0,28.300000000000004,F,-0.6148833,-0.7854785
5667,14445,25.0,21.87,F,-0.16444784,-1.9009056
5668,8755,29.200000000000006,32.6,F,-0.33452898,-1.2704173
5669,5791,17.0,26.400000000000002,F,-0.26519048,-1.4648117
5670,4309,16.0,15.150000000000002,F,-0.5601332,-0.85703295
5671,14031,5.899999999999995,6.0,F,-0.18882605,-1.7640404
5672,8528,-3.0,3.5500000000000003,F,-0.61573964,-0.78509694
5673,4784,10.0,12.35,F,-0.55609477,-0.85835224
5674,73,7.2,7.75,F,-0.12643097,-2.1356587
5675,8442,10.799999999999999,4.03,F,-0.0029385507,-5.9168367
5676,5344,19.0,24.75,F,-0.019597547,-3.9980958
5677,9818,28.0,26.200000000000003,F,-0.041850563,-3.2545905
5678,7637,-8.200000000000001,-1.1099999999999999,F,-0.28940478,-1.3844155
5679,14393,18.000000000000004,20.300000000000015,F,-0.53454196,-0.89439774
5680,13679,19.0,23.95,F,-0.391162,-1.1358445
5681,11760,-2.0,-7.800000000000001,F,-0.19631884,-1.7291442
5682,14084,22.0,14.600000000000005,F,-0.09667006,-2.388685
5683,627,17.0,14.5,F,-0.00040665813,-8.156149
5684,6721,12.0,14.799999999999933,F,-0.29595497,-1.375562
5685,11573,-4.0,-5.75,F,-0.2907815,-1.380259
5686,13066,18.200000000000003,17.75,F,-0.00045430218,-7.876858
5687,6390,9.0,16.35,F,-0.021212613,-3.8827941
5688,3800,14.0,16.5,F,-0.68638265,-0.711449
5689,1079,10.0,11.0,F,-0.37617564,-1.1742542
5690,21,6.0,3.1399999999999997,F,-0.3915294,-1.1363662
5691,7073,-6.0,-3.0,F,-0.34870782,-1.2258689
5692,12235,26.000000000000004,24.1,F,-0.27747902,-1.4226702
5693,2081,-8.19,-0.9999999999999631,F,-0.06869415,-2.7359686
5694,1729,-8.0,-2.75,F,-0.21767502,-1.6367099
5695,6748,22.0,16.799999999999997,F,-0.08103113,-2.5572617
5696,11133,18.0,18.0,J,-0.7057219,-0.69051087
5697,12357,-7.0,-15.35,F,-0.2200093,-1.6262423
5698,14121,10.700000000000012,9.75,F,-0.28866404,-1.3863031
5699,13202,7.0,1.8,F,-0.0011226384,-6.924634
5700,1212,25.0,18.70000000000001,F,-0.29394534,-1.398489
5701,14554,25.550000000000004,24.0,F,-0.24795423,-1.5404785
5702,4452,-2.0,-2.0,F,-0.3459584,-1.2668377
5703,10609,11.0,10.5,F,-0.09360496,-2.4206998
5704,8415,-3.0,-15.18999999999997,F,-0.12597525,-2.1406484
5705,13631,8.000000000000012,-0.4,F,-0.3495942,-1.246521
5706,1782,-1.0,-3.0,J,-0.963014,-0.4915347
5707,14083,20.0,23.0,F,-0.2044604,-1.6984903
5708,2718,22.0,22.0,F,-0.22404827,-1.619293
5709,11305,13.0,16.19999999999996,F,-0.28559443,-1.4078307
5710,6009,27.849999999999998,24.999999999999996,F,-0.25019777,-1.5337805
5711,2752,7.8000000000000025,8.79999999999992,F,-0.27126896,-1.4415456
5712,2758,1.0,4.94,F,-0.00047577103,-7.9483094
5713,718,28.0,31.599999999999973,F,-0.14484,-2.0080774
5714,8155,7.25,11.25,F,-0.039245136,-3.307403
5715,1315,5.25,10.8,F,-0.2472113,-1.539707
5716,10240,-9.0,-3.81,F,-0.19110802,-1.7528622
5717,9531,30.0,27.799999999999997,F,-0.53894657,-0.8896605
5718,9724,29.0,29.0,F,-0.2089312,-1.6878912
5719,1862,28.00000000000005,31.5,F,-0.28636673,-1.3933955
5720,8225,-5.0,-13.000000000000002,J,-0.9741071,-0.4783433
5721,8466,13.0,12.2,J,-0.7417399,-0.6593272
5722,6865,15.99999999999999,16.0,F,-0.4105513,-1.0978129
5723,1485,28.0,38.0,F,-0.00012822983,-10.207428
5724,11425,2.0,0.8,F,-0.21886313,-1.6300149
5725,12599,12.0,13.400000000000002,F,-0.008419354,-4.9169273
5726,2692,20.0,17.599999999999998,F,-0.016497923,-4.19184
5727,1291,30.0,30.200000000000003,F,-0.12287147,-2.1884687
5728,394,8.0,11.5,F,-0.218595,-1.6491177
5729,12861,17.0,7.85,F,-0.18447079,-1.828531
5730,2755,-9.8,-9.2,F,-0.10848288,-2.2782407
5731,9182,15.0,13.2,F,-0.18628377,-1.8117263
5732,9336,3.0,4.800000000000001,F,-0.27807838,-1.4405425
5733,14513,-7.0,-8.169999999999984,F,-0.43869075,-1.0447834
5734,11966,24.85,28.90000000000002,F,-0.35688183,-1.2247045
5735,13372,-9.0,-17.490000000000002,F,-0.31432724,-1.3136367
5736,6002,22.0,29.25,F,-0.103965215,-2.3281722
5737,14241,0.0,3.5,F,-0.47395697,-0.9798583
5738,11294,11.0,14.75,F,-0.023440698,-3.8114197
5739,14113,1.0,-3.400000000000002,J,-1.1461098,-0.38938257
5740,7728,-7.0,-9.5,F,-0.3485317,-1.2346802
5741,12915,5.9999999999999964,6.050000000000001,F,-0.29318196,-1.3756939
5742,10385,13.750000000000002,13.25,F,-0.57869005,-0.8402123
5743,909,29.0,34.0,F,-0.047579642,-3.078774
5744,13306,11.0,5.6,F,-0.18506223,-1.7800977
5745,10233,20.000000000000004,19.6,F,-0.5927206,-0.817206
5746,5476,7.25,14.5,J,-0.7002366,-0.69536906
5747,12665,24.0,20.6,F,-0.00031227022,-8.677821
5748,14539,12.200000000000001,12.200000000000003,F,-0.34789923,-1.2390813
5749,14135,-8.0,-19.01,F,-0.5573275,-0.85879725
5750,13574,-4.0,-0.5,F,-0.026164204,-3.6683114
5751,6388,28.0,37.60000000000001,F,-0.07511046,-2.6653337
5752,2701,22.0,21.300000000000004,F,-0.08212624,-2.5479312
5753,4449,-10.0,-8.0,F,-0.5317291,-0.8938583
5754,14027,27.0,21.0,F,-0.13559183,-2.0685332
5755,2470,-0.8000000000000043,-3.8,F,-0.14811003,-1.987517
5756,10794,3.0,12.5,F,-0.01888656,-4.0660534
5757,13970,18.0,9.600000000000001,F,-0.19214654,-1.7797704
5758,14253,28.0,24.8,F,-0.000733058,-7.353342
5759,4232,-2.0,-0.3999999999999688,F,-0.5455737,-0.8781925
5760,7846,2.0,9.25,F,-0.20604476,-1.6847417
5761,3603,19.0,21.000000000000004,F,-0.28214815,-1.4161793
5762,7113,12.0,15.799999999999995,F,-0.0006316021,-7.62483
5763,10409,14.100000000000001,20.6,F,-0.3237147,-1.3058581
5764,6367,1.0,-5.700000000000089,F,-0.1683831,-1.8762994
5765,202,27.650000000000002,30.199999999999953,F,-0.008544869,-4.811167
5766,4867,6.0,1.0099999999999998,F,-0.06558063,-2.7781928
5767,7996,2.0,8.800000000000011,F,-0.11537027,-2.2221267
5768,7730,26.0,17.599999999999987,F,-0.27418682,-1.4388635
5769,13927,10.0,0.8500000000000001,F,-0.12338739,-2.1571665
5770,5951,17.0,24.14,F,-0.054681893,-2.962568
5771,7935,26.6,26.25,F,-0.28287765,-1.4054574
5772,10284,-9.0,-14.799999999999962,F,-0.095047876,-2.4123392
5773,1037,20.0,26.929999999999946,F,-0.027043503,-3.6349592
5774,8736,26.4,26.8,F,-0.25837672,-1.501474
5775,10169,28.0,22.75,F,-0.27116334,-1.4549345
5776,11165,7.0,6.800000000000015,F,-0.19616856,-1.7296255
5777,1636,-2.0,-3.5,F,-0.17656234,-1.8316356
5778,547,-5.599999999999989,-4.0,F,-0.3161556,-1.3086388
5779,9072,17.0,16.97,F,-0.57539463,-0.83319944
5780,22,0.0,-4.5,F,-0.35226884,-1.215987
5781,1214,-9.0,-18.0,F,-0.14939551,-1.9794507
5782,11142,-1.0,-8.200000000000001,F,-0.13714717,-2.0646276
5783,10152,1.0,-1.6500000000000001,J,-0.9857773,-0.47639313
5784,4782,4.0,9.0,F,-0.5590013,-0.8533222
5785,1076,24.0,20.72,F,-0.0032270951,-5.779289
5786,5954,4.4,14.400000000000015,F,-0.058940068,-2.866031
5787,11803,-6.609999999999999,-0.6000000000000005,F,-0.1190441,-2.2081554
5788,9835,14.0,10.0,F,-0.2818398,-1.4069027
5789,2069,10.0,10.0,F,-0.37940198,-1.1716231
5790,2331,19.199999999999992,19.0,F,-0.45858267,-1.0205888
5791,13746,18.0,15.75,F,-0.06334438,-2.797721
5792,11636,26.0,20.5,F,-0.059596423,-2.8774903
5793,12383,24.0,23.6,F,-0.001392692,-6.6640553
5794,11618,26.0,28.200000000000003,F,-0.22219446,-1.6176337
5795,12567,6.0,1.200000000000002,F,-0.6168243,-0.7856342
5796,2312,-8.0,-11.000000000000002,J,-1.537944,-0.24493697
5797,5735,-8.0,-10.150000000000002,F,-0.5139049,-0.9216103
5798,13820,8.0,9.5,J,-0.80859834,-0.5938499
5799,7308,-8.0,-3.200000000000003,F,-0.03367662,-3.4207444
5800,8027,4.0,3.399999999999961,J,-0.99009913,-0.4697153
5801,3276,27.0,31.39999999999999,F,-0.0016751149,-6.565161
5802,1199,10.91,13.79999999999999,F,-0.010726156,-4.5753565
5803,2682,30.08,27.0,F,-0.14775343,-1.9889343
5804,7686,29.0,20.17,F,-0.3699025,-1.1778878
5805,3228,-10.25,-6.3,F,-0.14797316,-1.9915153
5806,4588,22.2,21.41,F,-0.1526421,-1.9599596
5807,4609,7.0,2.2,J,-0.7135728,-0.6849168
5808,4759,24.0,35.85000000000001,F,-0.38137716,-1.1608305
5809,10323,7.0,9.25,F,-0.057662573,-2.909124
5810,8514,-1.0,-11.200000000000005,F,-0.28226513,-1.4076236
5811,4550,-4.0,-9.900000000000002,F,-0.23612764,-1.5637872
5812,11002,22.0,20.5,F,-0.17213908,-1.8461007
5813,12503,26.8,17.699999999999914,F,-0.08898073,-2.496894
5814,14363,8.72,9.9,F,-0.3564492,-1.2238561
5815,11954,30.0,29.500000000000004,F,-0.2804607,-1.4377121
5816,3813,5.0,6.1000000000000005,J,-0.8039002,-0.59912515
5817,13909,29.0,28.419999999999945,F,-0.040744983,-3.226778
5818,7912,-7.0,-8.0,F,-0.31459212,-1.3129079
5819,13053,7.0,-1.5,F,-0.3111708,-1.3306944
5820,13449,20.0,21.5,F,-0.007378414,-4.9383287
5821,7373,27.200000000000024,25.899999999999995,F,-0.032078203,-3.534823
5822,11787,-6.0,-8.800000000000004,J,-0.7644885,-0.6340716
5823,7675,4.0,3.1999999999999176,F,-0.0757242,-2.623406
5824,3066,3.0,0.800000000000029,F,-0.034204386,-3.401964
5825,8982,-4.0,4.000000000000001,F,-0.00035609488,-8.59872
5826,2343,29.0,26.5,F,-0.0007985542,-7.5721083
5827,5246,23.0,23.29999999999999,F,-0.032972444,-3.478161
5828,3736,29.0,29.599999999999984,F,-0.2793495,-1.427089
5829,9535,26.0,15.000000000000002,F,-0.03608359,-3.3568232
5830,14256,-0.10000000000000009,-6.400000000000002,J,-0.7316305,-0.6730006
5831,3819,19.800000000000004,15.799999999999947,F,-0.05765399,-2.8893209
5832,649,11.0,2.5999999999999996,F,-0.0012329177,-6.8042855
5833,9927,30.0,32.6,F,-0.12821707,-2.1290734
5834,12498,21.0,13.75,F,-0.05794069,-2.9007883
5835,8940,21.000000000000004,10.16,F,-0.31633595,-1.3233969
5836,4819,3.87,4.0,F,-0.10300967,-2.3333983
5837,3674,17.0,7.299999999999744,F,-0.008552863,-4.8660626
5838,6425,3.25,0.6000000000000458,F,-0.2025595,-1.6998396
5839,9641,28.0,25.3,F,-0.12245336,-2.167768
5840,13897,12.0,1.7999999999999332,F,-0.21237338,-1.666345
5841,12191,12.0,10.8,F,-0.55155706,-0.8711582
5842,645,12.000000000000039,7.000000000000013,F,-0.12524068,-2.1743493
5843,3486,20.000000000000004,21.150000000000002,F,-0.61826944,-0.7883667
5844,8314,-10.000000000000004,-5.4000000000000785,F,-0.15501207,-1.9750633
5845,6036,-10.0,-3.6999999999999997,F,-0.18925254,-1.7612532
5846,13100,14.0,21.5,F,-0.1447809,-2.0082052
5847,13769,15.0,16.99999999999993,F,-0.008308342,-4.816101
5848,9046,3.000000000000005,-1.0,F,-0.29055074,-1.3812718
5849,881,-8.0,-9.0,F,-0.114343114,-2.2362113
5850,13698,3.0,6.2,F,-0.09235199,-2.452011
5851,1242,6.0,9.000000000000002,F,-0.30864403,-1.3291022
5852,6497,2.0,2.4000000000000363,F,-0.005459862,-5.269006
5853,2962,8.0,-0.35,F,-0.00030380356,-8.467432
5854,10022,14.0,15.0,F,-0.63852555,-0.7633769
5855,7246,10.3,20.999999999999996,F,-0.1383723,-2.083908
5856,9254,30.0,26.000000000000004,F,-0.0012336348,-6.900043
5857,10199,24.0,28.61,F,-0.428543,-1.0685424
5858,4025,24.0,31.550000000000004,F,-0.53463453,-0.8922395
5859,9107,15.25,15.0,F,-0.15727568,-1.9509119
5860,2943,4.0,2.75,F,-0.013881293,-4.2975135
5861,2121,5.000000000000044,8.6,F,-0.08302353,-2.5694354
5862,1545,8.0,0.0,F,-0.42852017,-1.0710735
5863,14020,25.0,22.000000000000004,F,-0.24151073,-1.554169
5864,6982,4.0,3.0399999999999996,J,-0.89013106,-0.5336342
5865,8857,-5.0,0.1999999999999974,F,-0.0051878714,-5.3272815
5866,4615,23.0,31.21,F,-0.32295924,-1.2988465
5867,1449,30.0,33.5,F,-0.0070086005,-4.9984064
5868,2426,14.000000000000002,21.799999999999997,F,-0.0048953453,-5.357373
5869,11744,-9.800000000000002,-13.700000000000001,F,-0.011020809,-4.5335903
5870,12183,29.0,25.750000000000004,F,-0.20012173,-1.7134694
5871,14216,-3.0,-4.7,F,-0.17880647,-1.8140565
5872,461,1.0,3.0,J,-0.9137601,-0.52103716
5873,7941,-1.8000000000000043,-4.5,F,-0.15998393,-1.9174399
5874,12828,3.0,2.8499999999999996,F,-0.0012324408,-6.8540554
5875,4803,24.000000000000004,23.09999999999998,F,-0.044790648,-3.2022061
5876,1042,20.0,22.0,F,-0.092850894,-2.4272377
5877,8744,6.0,6.2,F,-0.10295299,-2.329939
5878,8121,28.0,25.800000000000004,F,-0.39590874,-1.1232247
5879,13148,-7.4,8.78,F,-0.063298024,-2.8263478
5880,8953,23.0,28.400000000000002,F,-0.0006366736,-7.6270747
5881,7102,25.200000000000003,35.39999999999998,F,-0.018326746,-4.0284967
5882,5012,-6.0,-6.0,J,-1.2599012,-0.33730716
5883,10838,-6.0,-6.0,F,-0.080273956,-2.5813134
5884,984,25.0,23.32,F,-0.22127004,-1.6284052
5885,10761,-9.800000000000002,-15.0,F,-0.35232094,-1.2174408
5886,5884,20.200000000000003,21.5,F,-0.15078267,-1.971906
5887,12551,-3.0,0.9000000000000001,F,-0.003825133,-5.652275
5888,7750,-3.0,0.20000000000000007,F,-0.6096539,-0.79665035
5889,12158,1.0,6.250000000000001,F,-0.2931541,-1.3787407
5890,6228,-2.0,-1.75,F,-0.23185037,-1.5845171
5891,13775,-10.0,-16.659999999999997,F,-0.1783953,-1.8159094
5892,1009,13.3,14.600000000000001,F,-0.093509205,-2.470428
5893,8440,18.6,24.5,F,-0.1305037,-2.1309516
5894,6085,21.0,19.25,F,-0.33244452,-1.2734865
5895,14177,7.600000000000001,8.5,F,-0.025594983,-3.7260036
5896,3981,7.0,8.399999999999995,F,-0.0036608449,-5.652514
5897,12265,30.0,38.3999999999999,F,-0.009732385,-4.6637807
5898,4208,-8.25,-12.999999999999982,F,-0.19405733,-1.7530077
5899,11824,19.0,15.0,F,-0.15903907,-1.9411532
5900,670,15.0,14.5,F,-0.0015298033,-6.611795
5901,2185,19.0,13.599999999999998,F,-0.18581066,-1.7937932
5902,5043,-3.2199999999999998,8.8,F,-0.6921121,-0.70106906
5903,6381,28.0,25.0,F,-0.18624131,-1.8041459
5904,9226,30.0,33.400000000000006,F,-0.08145087,-2.5590947
5905,1047,7.9,2.75,F,-0.4800655,-0.9767849
5906,13423,18.0,19.2,F,-0.001019293,-7.1169786
5907,14567,24.999999999999975,33.0,F,-0.08334034,-2.5307796
5908,4035,15.1,16.400000000000002,J,-0.96037304,-0.49068472
5909,6161,7.000000000000044,5.619999999999999,F,-0.38227552,-1.1628199
5910,5340,-6.45,-6.800000000000001,F,-0.2076449,-1.6776841
5911,3950,10.0,4.1,F,-0.019811103,-4.023742
5912,12948,-3.200000000000003,-9.6,F,-0.2461511,-1.5444299
5913,13582,22.0,16.800000000000004,F,-0.119247824,-2.1887915
5914,8048,21.75,21.700000000000006,F,-0.6127391,-0.7939181
5915,1829,17.0,17.600000000000005,F,-0.42406204,-1.0923588
5916,1277,28.0,27.6,F,-0.10170117,-2.3442662
5917,7123,14.2,18.98,F,-0.53051186,-0.90025145
5918,4074,6.0,8.14,F,-0.0702665,-2.7375503
5919,10099,-4.0,-3.0,F,-0.21188547,-1.6594392
5920,7489,-5.0,-3.0,F,-0.0073320605,-4.960417
5921,9676,-5.0,-10.200000000000003,F,-0.0012490934,-6.779325
5922,2650,-4.25,-5.800000000000001,F,-0.43258446,-1.0654446
5923,7995,30.0,35.099999999999994,F,-0.07017186,-2.7504964
5924,14229,-7.0,-6.0,F,-0.44839296,-1.0287135
5925,704,-5.2,-3.4000000000000012,F,-0.483101,-0.9693147
5926,8696,-1.0,-1.0,F,-0.119645186,-2.193364
5927,10185,0.0,-2.5,F,-0.014707576,-4.2427998
5928,14269,5.9999999999999964,4.200000000000007,F,-0.058656927,-2.9159567
5929,5380,11.0,11.5,F,-0.41798782,-1.0778484
5930,5033,29.73,30.0,F,-0.44784135,-1.0448548
5931,14505,11.000000000000004,16.5,F,-0.0047794534,-5.3835177
5932,5256,6.0,5.000000000000001,F,-0.08436811,-2.5226958
5933,11331,12.25,13.0,F,-0.28514394,-1.3964397
5934,12233,-3.999999999999978,-4.000000000000157,F,-0.08858872,-2.4934082
5935,2038,-3.0,8.5,J,-0.80545425,-0.59929657
5936,12846,12.0,8.800000000000006,F,-0.032234482,-3.4609075
5937,1424,21.0,16.41,F,-0.21164909,-1.6700842
5938,3739,8.400000000000015,11.7,F,-0.14852421,-1.9854879
5939,10490,17.0,8.75,F,-0.250642,-1.5183918
5940,3156,22.0,24.550000000000004,F,-0.10809374,-2.2914453
5941,287,-1.0,-1.0,J,-1.0298098,-0.45311928
5942,3758,16.0,20.740000000000002,F,-0.15598108,-1.9534911
5943,641,22.330000000000002,21.0,F,-0.6549674,-0.7478992
5944,12089,16.8,9.800000000000002,F,-0.18495876,-1.7858651
5945,8870,-6.200000000000001,-10.25,J,-0.8729698,-0.5536644
5946,3869,27.0,26.5,F,-0.25280038,-1.5129417
5947,11054,-10.0,-18.5,F,-0.5925691,-0.8147982
5948,6192,28.0,26.35,F,-0.020640908,-3.913345
5949,8852,19.0,6.799999999999972,F,-0.2895924,-1.3999381
5950,8342,23.05,18.75,F,-0.65850294,-0.74078786
5951,5638,23.0,23.0,F,-0.0109483125,-4.629856
5952,2869,3.0,-5.88,J,-0.9020829,-0.5319773
5953,8782,13.0,12.799999999999999,F,-0.00035442502,-8.272175
5954,4989,29.0,35.3,F,-0.6211432,-0.7728023
5955,1359,19.369999999999997,19.0,F,-0.58726704,-0.81390005
5956,2827,-9.0,-3.75,F,-0.00138553,-6.754452
5957,1004,7.199999999999997,-1.8000000000000256,F,-0.03775902,-3.3076255
5958,8930,26.89,26.0,F,-0.17384599,-1.8406152
5959,5162,16.6,18.5,F,-0.050677463,-3.0489798
5960,2039,-5.42,-0.6000000000001575,F,-0.11753115,-2.2244837
5961,7553,-9.800000000000004,-8.4,F,-0.29964063,-1.3703767
5962,12528,17.0,14.5,F,-0.29922917,-1.3555609
5963,8504,-7.25,-11.55,F,-0.09526939,-2.407903
5964,8911,30.0,32.26,F,-0.35081232,-1.2499307
5965,10643,9.9,9.780000000000001,F,-0.48155656,-0.9745643
5966,12181,17.0,17.0,F,-0.0125418,-4.417613
5967,12742,-2.0,-1.4,F,-0.16283634,-1.9006007
5968,11621,25.150000000000002,20.25,F,-0.023533631,-3.7757175
5969,6243,-8.0,-1.88,F,-0.48018005,-0.97337085
5970,5266,5.200000000000023,8.6,F,-0.13644435,-2.0647929
5971,11397,0.0,-5.0,F,-0.52999073,-0.9053302
