,task,valueA,valueB,action,logprobA,logprobB
7158,7804,18.0,24.800000000000004,F,-0.6272486,-0.79700255
7159,5550,-3.3000000000000003,-9.600000000000001,J,-1.0758387,-0.43728128
7160,4025,24.0,31.550000000000004,J,-3.375882,-0.045264382
7161,7709,0.0,9.000000000000014,J,-3.341828,-0.046601247
7162,2426,14.000000000000002,21.799999999999997,J,-0.8021604,-0.6290418
7163,6944,-9.0,-17.6,J,-3.2568262,-0.0498659
7164,4046,-6.0,-2.0,J,-3.1161234,-0.056679375
7165,5041,30.0,38.019999999999996,J,-0.92490804,-0.52699125
7166,5958,24.0,26.6,J,-0.8763422,-0.5678876
7167,7779,9.950000000000001,6.06,J,-3.1630025,-0.05362003
7168,6275,-2.9999999999999565,-4.200000000000001,J,-3.1222203,-0.05692964
7169,8714,24.0,14.400000000000002,J,-3.3771331,-0.041056816
7170,5538,9.0,13.25,J,-0.72166926,-0.6930989
7171,3442,12.0,9.000000000000004,J,-3.0811424,-0.059604827
7172,123,-5.0,2.0000000000000147,J,-3.3296227,-0.047054775
7173,14542,20.000000000000004,24.0,J,-3.19409,-0.050773714
7174,3735,10.0,6.0,J,-0.9781995,-0.49407244
7175,11891,5.739999999999999,9.000000000000002,J,-2.8314137,-0.07371002
7176,5018,14.0,8.500000000000004,J,-1.2748973,-0.34599558
7177,10933,6.0,-2.25,J,-3.4214227,-0.042348653
7178,30,-10.200000000000001,-10.199999999999989,J,-2.846922,-0.0726894
7179,14297,3.6000000000000014,6.199999999999999,J,-3.2041872,-0.051778905
7180,12240,1.0,6.000000000000001,J,-3.4973319,-0.041569173
7181,1727,8.8,0.9299999999999999,F,-0.6482514,-0.77495086
7182,9583,16.0,20.75,J,-3.0424213,-0.05668637
7183,12559,6.0,10.200000000000028,J,-0.78018373,-0.6391353
7184,5423,26.0,34.6,J,-3.7519248,-0.03152328
7185,4538,10.0,3.6000000000000014,J,-3.2347538,-0.049729448
7186,6283,23.0,14.75,J,-3.5276396,-0.03758281
7187,9686,-4.0,-4.050000000000001,J,-3.2799761,-0.04753895
7188,333,10.0,14.2,J,-0.8431797,-0.5940495
7189,10458,4.0,4.0,J,-1.3393917,-0.3206883
7190,1118,6.0,3.9999999999999347,J,-1.2117016,-0.37028626
7191,11907,5.0,11.829999999999998,F,-0.49504325,-0.9863971
7192,13936,-5.0,-9.0,J,-3.261429,-0.04603394
7193,2994,7.0,6.699999999999999,J,-3.5599577,-0.03732904
7194,7414,4.05,4.0,J,-2.7782283,-0.08192231
7195,3813,5.0,6.1000000000000005,J,-3.3408034,-0.045038525
7196,14314,-10.08,4.6,J,-0.877571,-0.5622672
7197,14191,14.27,11.200000000000001,J,-1.4798077,-0.2709855
7198,5101,26.0,27.28,J,-0.7725096,-0.6542674
7199,10096,21.800000000000004,22.0,J,-0.93714166,-0.51992834
7200,3408,15.0,5.200000000000006,J,-2.8571696,-0.07915266
7201,1393,-4.0,0.7999999999999989,J,-1.1847055,-0.3820511
7202,738,24.0,27.5,J,-3.3566213,-0.048895303
7203,10768,16.0,24.400000000000002,F,-0.68463445,-0.74334645
7204,7292,12.03,14.880000000000003,J,-1.0626324,-0.45995203
7205,944,-9.0,-4.399999999999949,J,-1.2233886,-0.36394855
7206,2259,17.0,17.000000000000004,J,-0.87361103,-0.56694746
7207,4852,28.24,26.0,J,-3.3313715,-0.046743825
7208,8954,-1.2,6.900000000000003,J,-3.2392066,-0.051508322
7209,13802,10.0,8.25,J,-1.0861516,-0.43151712
7210,7386,2.2,3.25,J,-0.98747486,-0.48765415
7211,13932,14.0,19.399999999999928,J,-1.4530855,-0.27731192
7212,10705,-9.0,-5.75,J,-2.9403608,-0.06757362
7213,6536,22.0,21.800000000000004,J,-3.6094327,-0.036671497
7214,5037,-4.0,2.5,J,-1.0088722,-0.4722415
7215,12154,17.25,21.6,J,-2.7328799,-0.07868233
7216,14243,24.800000000000008,23.25,J,-3.03673,-0.058989007
7217,6073,-4.0,-12.0,J,-3.1958747,-0.051263545
7218,13890,17.0,9.3,J,-0.82107747,-0.60653496
7219,5073,16.0,18.5,J,-0.96000147,-0.50260025
7220,10202,5.0,8.0,J,-3.3816817,-0.04279019
7221,8720,19.0,21.810000000000002,J,-2.9681468,-0.062309183
7222,7295,-6.9,-7.799999999999962,J,-3.2760937,-0.05036669
7223,713,23.0,20.550000000000004,J,-3.3722003,-0.048754167
7224,11328,10.0,6.899999999999999,J,-1.3036877,-0.3331925
7225,6693,20.0,12.700000000000001,F,-0.6977319,-0.7168742
7226,3477,13.0,13.5,J,-0.79722226,-0.62737477
7227,12426,24.91,14.84,F,-0.5784159,-0.8556186
7228,3323,29.0,29.399999999999945,J,-3.5987852,-0.039579198
7229,5185,8.0,4.000000000000048,J,-1.516425,-0.26065716
7230,8047,10.0,13.400000000000002,J,-0.8059866,-0.61710566
7231,3818,2.0,7.0,J,-1.1459931,-0.41029248
7232,5898,-3.0,-2.1999999999999993,J,-0.9488475,-0.51146954
7233,14172,30.0,31.97,J,-3.7389758,-0.03135149
7234,995,18.25,22.010000000000005,J,-3.0395954,-0.061961163
7235,10931,-7.0,-9.75,J,-0.83629245,-0.5945779
7236,13580,7.0,9.630000000000003,J,-3.6153297,-0.03755608
7237,8630,-3.0,-6.0,J,-3.3508468,-0.04518294
7238,7450,29.25,33.2,J,-1.2944554,-0.33547673
7239,4684,27.0,15.8,J,-3.7602777,-0.031811923
7240,6762,-2.0,-12.100000000000001,J,-1.0948197,-0.4227539
7241,12933,19.0,23.199999999999942,J,-1.2581756,-0.34745872
7242,11806,10.200000000000001,3.599999999999999,J,-3.01686,-0.057492297
7243,2967,13.0,10.600000000000001,J,-3.3782144,-0.04437882
7244,932,23.0,21.5,J,-0.7368942,-0.6860595
7245,3508,29.0,22.75,J,-3.248129,-0.04832293
7246,5116,10.000000000000025,8.799999999999908,J,-3.5854993,-0.03545453
7247,7182,-5.0,-12.600000000000005,J,-1.016417,-0.4722562
7248,4860,20.0,22.0,F,-0.5000574,-0.9734098
7249,4990,-9.0,-12.1,J,-3.200817,-0.052082274
7250,426,-7.200000000000003,-14.200000000000001,J,-3.3118696,-0.049691793
7251,9419,1.0,4.73,J,-1.8094101,-0.19129564
7252,14494,7.8500000000000005,5.0,J,-2.8393958,-0.07461017
7253,10690,22.0,31.25,J,-3.3197846,-0.04767666
7254,3763,24.0,25.600000000000005,J,-3.4465451,-0.03904034
7255,13185,14.200000000000001,14.600000000000001,J,-3.8723571,-0.027565515
7256,11385,28.0,33.0,F,-0.6372934,-0.78370154
7257,9053,22.8,27.599999999999998,J,-1.2417992,-0.35855195
7258,11645,2.8000000000000003,2.79,J,-3.2222955,-0.050821315
7259,6735,23.8,21.0,J,-2.968476,-0.0624971
7260,12230,-1.4,-3.0,J,-0.7868045,-0.63852334
7261,12043,26.0,23.25,J,-3.6043265,-0.03259871
7262,10428,-2.5999999999999996,-5.000000000000005,J,-1.4295698,-0.29255348
7263,10379,20.0,28.79999999999999,J,-0.7242357,-0.6933481
7264,1773,16.0,15.200000000000001,J,-3.1604335,-0.059258513
7265,13885,4.0,7.9,J,-0.8989802,-0.5553008
7266,8916,24.0,21.6,J,-3.4714885,-0.0415076
7267,674,-10.200000000000001,-8.450000000000001,J,-0.9127057,-0.53468436
7268,6279,2.0,1.5500000000000003,J,-0.7203014,-0.69038457
7269,3821,22.0,34.0,J,-3.556209,-0.039437946
7270,607,27.0,32.0,J,-3.003059,-0.06281992
7271,2414,14.999999999999996,15.0,J,-0.8040977,-0.62160456
7272,10729,23.0,23.25,J,-3.4358196,-0.041765228
7273,3489,14.799999999999986,21.6,J,-2.9089117,-0.06955232
7274,5377,-1.0,-14.000000000000002,J,-3.3146374,-0.047919746
7275,1236,12.0,13.699999999999989,J,-1.0829753,-0.43792713
7276,4204,-8.0,-9.15,J,-1.2709213,-0.34593922
7277,3779,16.0,22.79999999999998,J,-3.5431516,-0.042388886
7278,1881,23.0,26.41,J,-0.7427051,-0.67716473
7279,13060,8.0,6.5,J,-0.7071854,-0.7025581
7280,11190,9.3,2.200000000000003,J,-0.7218037,-0.6925544
7281,13946,24.0,24.0,J,-3.290948,-0.047789693
7282,1700,26.00000000000004,31.000000000000004,J,-3.154157,-0.053205054
7283,8208,0.8999999999999999,-1.600000000000001,J,-1.4924626,-0.2682958
7284,11834,5.0,14.800000000000004,J,-0.8728309,-0.56499624
7285,7847,8.0,15.4,J,-0.7419639,-0.676273
7286,6150,2.6799999999999997,1.7763568394002505e-15,J,-1.3597865,-0.31294206
7287,2976,0.8000000000000282,1.0,J,-0.89578724,-0.5585337
7288,10098,-7.0,-2.6,J,-3.2030091,-0.0532158
7289,8722,-5.000000000000002,-3.200000000000001,J,-3.0410216,-0.061067976
7290,7757,16.71,22.5,J,-3.1177735,-0.05534256
7291,14512,13.0,12.05,F,-0.63823676,-0.7877748
7292,7647,24.0,32.400000000000006,J,-3.4624882,-0.043767877
7293,11271,24.0,23.5,J,-3.3397837,-0.047652345
7294,14409,26.0,22.0,J,-0.87570393,-0.5675337
7295,4764,22.8,14.8,J,-3.5102165,-0.037928328
7296,11532,21.0,22.4,J,-3.233439,-0.05202161
7297,12648,23.4,23.0,J,-3.0912862,-0.06216107
7298,11179,25.8,31.560000000000002,J,-3.1972675,-0.055309553
7299,923,23.7,30.5,J,-3.1404493,-0.055072848
7300,11072,17.0,17.990000000000002,F,-0.6845653,-0.73979455
7301,3587,17.0,19.029999999999998,J,-3.7463486,-0.031300817
7302,13199,19.0,15.700000000000001,J,-0.8001772,-0.62756217
7303,13301,3.0,-4.75,J,-0.78768253,-0.62959766
7304,3641,-3.0,-0.10999999999999999,J,-1.1796994,-0.38460588
7305,12620,-6.0,-5.5,J,-0.8000292,-0.62235194
7306,1353,24.0,31.46,J,-3.4653013,-0.042205825
7307,10276,18.0,13.500000000000009,J,-3.4356456,-0.0434603
7308,3277,17.0,12.0,J,-3.6083488,-0.0349848
7309,3464,0.19999999999999996,3.0,J,-2.9860938,-0.05850607
7310,2493,16.6,15.5,J,-1.1644648,-0.39181125
7311,7220,30.0,23.8,J,-3.7053714,-0.033458292
7312,13852,17.0,22.12,J,-1.4908148,-0.2668024
7313,14457,18.0,24.4,J,-3.5537188,-0.038341656
7314,4075,17.0,13.0,J,-0.76134807,-0.6536896
7315,10675,21.0,28.0,J,-0.75851345,-0.6565065
7316,968,30.0,33.269999999999996,J,-0.85233706,-0.5855772
7317,1310,14.600000000000026,23.85,J,-3.1686766,-0.050479963
7318,12464,18.0,30.25,J,-3.4375677,-0.04155277
7319,14018,-10.0,-10.0,J,-3.2236464,-0.050138723
7320,9238,-3.0,-0.9500000000000002,J,-3.6361434,-0.033032324
7321,9754,1.45,4.4,J,-3.3110983,-0.047308147
7322,5230,-9.0,-9.599999999999998,J,-1.3039473,-0.33652484
7323,11029,16.0,11.0,J,-1.9086665,-0.16923717
7324,8804,-2.0,0.7999999999999994,J,-3.232043,-0.049672067
7325,2753,1.25,5.199999999999952,J,-1.158909,-0.39458472
7326,10105,-8.0,-9.1,J,-3.080872,-0.057671476
7327,4855,-4.0,-11.309999999999999,J,-0.9600891,-0.5020717
7328,2450,19.0,17.25,J,-3.281896,-0.052436482
7329,2300,18.0,9.6,J,-3.7441163,-0.03139922
7330,1832,30.0,30.5,F,-0.6193706,-0.8071261
7331,11041,-4.1000000000000005,-11.200000000000003,J,-0.99098104,-0.4915399
7332,3112,-6.999999999999984,-7.25,J,-0.7888175,-0.63671976
7333,44,27.0,17.5,F,-0.6553879,-0.7687797
7334,5556,-8.76,-0.8000000000000007,J,-3.1219711,-0.057168677
7335,6532,11.0,3.79999999999999,J,-3.3061888,-0.04861674
7336,95,8.8,13.5,J,-1.1740594,-0.3860403
7337,6689,-2.0,-7.25,J,-3.2566378,-0.048977364
7338,646,29.900000000000002,26.14,J,-0.8275909,-0.604971
7339,988,28.0,32.6,J,-3.5474951,-0.039145213
7340,13908,16.25,16.0,J,-3.0011098,-0.067825235
7341,6034,-3.0,-14.75,J,-1.0375373,-0.45692134
7342,6639,9.0,2.1000000000000005,J,-0.73334366,-0.68213505
7343,2834,19.0,23.25,J,-3.4835691,-0.038727958
7344,14019,21.0,24.6,J,-3.3892722,-0.04490429
7345,2733,5.17,3.1,J,-0.79634964,-0.6283885
7346,2573,17.0,17.0,J,-3.5177877,-0.039983694
7347,3842,17.0,13.5,J,-3.022664,-0.06347381
7348,12342,12.68,12.25,J,-3.0802472,-0.05851877
7349,2289,12.0,9.850000000000001,J,-3.2395315,-0.048114013
7350,10750,-10.31,-20.000000000000004,J,-0.9576544,-0.50914335
7351,4052,16.0,20.1,J,-1.2614311,-0.35265562
7352,7578,14.0,15.600000000000005,J,-3.371273,-0.046169512
7353,10132,-2.4000000000000004,-2.8099999999999996,J,-0.7881715,-0.63314986
7354,2538,9.0,9.5,J,-3.3102212,-0.04725503
7355,7319,12.0,13.300000000000002,J,-1.1886625,-0.3869849
7356,12439,17.0,22.6,J,-3.6318908,-0.034290183
7357,13512,5.199999999999999,7.2,J,-3.1464746,-0.05641359
7358,13013,-3.0,2.7,J,-1.0119067,-0.46975824
7359,9652,-6.0,0.75,J,-1.0276386,-0.46178547
7360,2752,7.8000000000000025,8.79999999999992,J,-0.8142411,-0.61230624
7361,4487,14.25,15.8,J,-1.0787903,-0.43296963
7362,2087,22.0,28.250000000000004,J,-3.561163,-0.03825006
7363,13520,-4.0,3.0000000000000018,J,-0.75427264,-0.6629012
7364,3029,19.200000000000003,14.5,J,-0.77350307,-0.6372764
7365,8177,19.0,14.4,J,-3.2320085,-0.048817255
7366,1064,30.25,34.79999999999998,J,-3.3655944,-0.047654785
7367,10124,0.1999999999999993,5.040000000000001,J,-1.4417446,-0.2851475
7368,5068,11.0,9.5,J,-1.3311989,-0.32349706
7369,12806,10.8,9.0,F,-0.6027015,-0.83885795
7370,5295,2.0,4.0,J,-0.7423366,-0.67194974
7371,912,-9.0,-13.91,J,-0.8130054,-0.60761434
7372,12441,26.0,34.5,J,-3.7941654,-0.029250022
7373,11726,5.95,6.0,J,-3.3132093,-0.043443553
7374,12499,21.0,9.5,J,-1.4463388,-0.28335398
7375,4864,16.0,18.599999999999948,J,-2.8841476,-0.06809631
7376,3810,14.0,14.0,F,-0.57311195,-0.890386
7377,6803,30.0,22.0,J,-0.79395145,-0.6288323
7378,5888,21.450000000000003,19.810000000000002,J,-3.0800216,-0.05589796
7379,12718,13.0,9.2,J,-3.0386105,-0.059669677
7380,7890,21.0,16.200000000000003,F,-0.6709177,-0.74545884
7381,14538,15.0,15.16,J,-3.6846862,-0.03448241
7382,3337,4.0,-0.9999999999999998,J,-3.2978683,-0.04877632
7383,10369,15.0,13.400000000000002,J,-1.3288198,-0.32078603
7384,6122,-6.0,-13.3,J,-1.0495427,-0.44797066
7385,5467,3.0000000000000004,3.4000000000000012,J,-3.025627,-0.06453119
7386,5323,20.0,25.0,F,-0.5911227,-0.8386946
7387,12952,19.0,24.91,F,-0.57871646,-0.88715947
7388,14029,6.200000000000001,2.79,J,-3.1910071,-0.05375085
7389,9363,24.0,26.800000000000004,J,-3.3104475,-0.047689285
7390,4687,-4.0,9.0,J,-3.0891516,-0.054689765
7391,13204,-9.0,-8.25,J,-0.95038646,-0.5124706
7392,12021,0.0,-4.0,J,-1.7555726,-0.19941635
7393,13431,9.0,9.0,J,-0.9151405,-0.53340954
7394,8187,10.8,14.75,J,-0.8266358,-0.6024537
7395,7327,28.0,25.800000000000004,F,-0.59282196,-0.8365354
7396,14240,7.0,8.799999999999908,J,-1.218247,-0.36611608
7397,367,-8.0,-4.399999999999966,J,-3.0259316,-0.062259197
7398,4260,10.450000000000001,16.07,J,-3.0695827,-0.059189454
7399,1626,13.0,12.76,J,-3.3690886,-0.044000424
7400,14276,16.0,21.8,J,-0.9333463,-0.52365154
7401,9357,30.0,29.399999999999956,J,-3.7614393,-0.030387176
7402,6152,26.200000000000003,24.4,J,-0.764997,-0.66581297
7403,7749,-2.0,-5.800000000000001,J,-0.92013484,-0.5295023
7404,13154,25.100000000000012,21.200000000000024,F,-0.66338265,-0.74816436
7405,11096,11.0,17.0,J,-3.4979198,-0.037337206
7406,14096,4.0,12.0,F,-0.6859631,-0.73081625
7407,2702,22.0,21.300000000000004,J,-3.5699317,-0.0389449
7408,11378,-8.0,-8.0,J,-0.92274314,-0.53874797
7409,9949,-6.0,3.0799999999999996,J,-3.271938,-0.046905596
7410,79,14.0,18.200000000000003,J,-3.337991,-0.046327014
7411,11175,-9.58,-12.000000000000002,J,-0.8126181,-0.6087416
7412,11417,23.0,20.3,F,-0.36225668,-1.2522293
7413,12271,22.0,22.81,F,-0.560901,-0.8936493
7414,9017,-5.0,-8.100000000000001,J,-3.0652852,-0.057249397
7415,11829,12.399999999999999,7.550000000000001,J,-2.9278595,-0.066302754
7416,10744,9.0,5.2,F,-0.6391405,-0.78494394
7417,2938,-5.0,-9.1,J,-0.917673,-0.534437
7418,14423,21.000000000000004,18.599999999999945,J,-2.9664876,-0.061447185
7419,4291,7.0,7.199999999999888,J,-3.819542,-0.029630857
7420,5252,29.89999999999997,37.1,J,-1.3417687,-0.323874
7421,2778,11.800000000000013,21.999999999999943,J,-0.89092755,-0.5590738
7422,10515,24.0,32.74,J,-3.5688524,-0.037518512
7423,3190,-9.0,-5.6,J,-0.7117251,-0.7044543
7424,14437,27.600000000000005,24.2,J,-1.0378705,-0.4689466
7425,327,3.0,3.0,J,-2.813385,-0.07968523
7426,9745,11.05,8.5,J,-1.1326505,-0.408682
7427,3673,4.0,-0.8000000000000007,J,-3.3046336,-0.04798853
7428,3331,9.0,11.000000000000002,J,-3.2732263,-0.049160544
7429,3222,4.0,-2.9000000000000004,J,-3.2524037,-0.051138695
7430,9324,24.0,23.5,J,-1.2015377,-0.37460294
7431,1030,-2.0,-0.29999999999999993,F,-0.6904317,-0.7201672
7432,5477,26.000000000000004,17.85,J,-3.6797693,-0.0341358
7433,2949,9.200000000000001,8.6,J,-2.8611283,-0.07149387
7434,3239,7.0,-1.0,J,-0.81588453,-0.60351074
7435,5069,11.0,9.5,J,-1.3311989,-0.32349706
7436,9371,23.200000000000003,10.8,J,-0.96133196,-0.5038697
7437,10328,11.0,21.200000000000003,J,-3.0984123,-0.054707576
7438,9217,29.16,26.500000000000004,J,-3.0360463,-0.06133399
7439,6862,7.0,3.5,J,-3.345454,-0.04693308
7440,3108,17.8,12.25,J,-2.8773952,-0.06655876
7441,13227,-1.0,2.220446049250313e-16,J,-3.5074632,-0.03789298
7442,10626,14.0,10.499999999999998,J,-3.3665133,-0.043797765
7443,3581,7.800000000000001,15.95,J,-3.472382,-0.044113543
7444,11577,10.0,10.8,J,-1.2134712,-0.3704765
7445,635,30.0,32.56,F,-0.58094454,-0.86345905
7446,1258,12.0,5.6999999999999975,J,-3.0466423,-0.06198507
7447,13822,-2.0,-8.600000000000001,J,-1.0150465,-0.47412235
7448,473,-5.0,-8.0,J,-1.2901222,-0.33899227
7449,4398,-8.0,-14.599999999999984,J,-0.80743515,-0.6138221
7450,865,18.0,21.1,J,-3.0688426,-0.058477823
7451,105,27.0,21.5,J,-1.0841999,-0.4326249
7452,9831,8.0,11.0,J,-3.200769,-0.05342239
7453,2619,9.48,4.4,J,-3.142851,-0.05517249
7454,4675,19.8,20.25,J,-3.2812562,-0.049967024
7455,3721,20.0,19.2,J,-3.314385,-0.046231184
7456,12551,-3.0,0.9000000000000001,J,-3.3644674,-0.04322993
7457,2727,9.0,7.0,J,-3.2083051,-0.052993797
7458,6943,-8.200000000000001,-6.399999999999956,J,-3.1835318,-0.05313044
7459,2034,24.0,17.200000000000003,J,-3.2775004,-0.050926555
7460,8507,1.0,2.0,J,-3.2304025,-0.053166393
7461,13836,7.0,1.6,J,-3.6577377,-0.03359038
7462,4848,5.0,1.5199999999999998,J,-1.5180771,-0.25723577
7463,6866,-3.0,-7.000000000000043,J,-1.3255359,-0.32419696
7464,6276,26.0,22.45,J,-1.4076753,-0.29477933
7465,8796,3.0,-3.0,F,-0.62503374,-0.7979711
7466,10431,14.629999999999999,17.0,F,-0.5520202,-0.892478
7467,262,18.0,12.999999999999945,J,-1.1040615,-0.42262876
7468,668,14.0,8.8,J,-3.279738,-0.050402418
7469,12496,29.0,27.5,J,-3.4873478,-0.04019309
7470,9970,-3.0,-5.600000000000003,J,-3.3348827,-0.04573073
7471,5454,5.0,7.5,J,-0.7538946,-0.6730041
7472,6616,0.7999999999999998,2.5999999999999988,J,-3.1346471,-0.052413613
7473,12253,-5.0,-6.75,J,-1.0333904,-0.4560969
7474,2694,3.0,10.750000000000002,J,-1.2076571,-0.372763
7475,13875,5.0,2.0000000000000018,J,-1.1209298,-0.41411027
7476,10728,15.0,20.0,J,-0.7383205,-0.67593884
7477,3788,17.200000000000003,17.75,J,-3.1333106,-0.053314254
7478,7855,11.0,5.200000000000001,J,-3.0775168,-0.055567227
7479,10831,-9.200000000000003,-10.59,F,-0.69314295,-0.7277899
7480,10045,28.0,25.000000000000007,J,-3.5409117,-0.039677862
7481,2777,13.75,15.0,J,-1.7652242,-0.20109919
7482,9599,1.0,2.0000000000000098,J,-3.319599,-0.050574943
7483,9509,3.0,6.5,J,-1.0455135,-0.45156333
7484,5924,-8.0,-13.200000000000003,J,-3.047997,-0.061218973
7485,9482,15.0,17.349999999999998,J,-3.5581756,-0.037005812
7486,13741,5.0,5.199999999999999,J,-3.1941414,-0.053123653
7487,2347,-5.0,-12.25,J,-3.505994,-0.03862307
7488,10460,12.0,8.35,J,-2.9860592,-0.06567203
7489,8090,16.0,9.600000000000016,J,-3.1531107,-0.056160636
7490,7227,-9.0,-2.0,J,-3.1701233,-0.051133614
7491,1434,12.0,7.600000000000001,J,-3.1793222,-0.054909624
7492,7191,30.0,24.75,J,-1.2840197,-0.33990705
7493,730,2.0,7.599999999999999,J,-3.3642082,-0.045961864
7494,414,-6.000000000000002,-4.75,J,-1.9345278,-0.16704707
7495,5789,-5.0,-5.800000000000001,J,-1.0266486,-0.46461028
7496,45,27.0,17.5,F,-0.6553879,-0.7687797
7497,13251,29.89,35.79999999999996,J,-0.7553907,-0.65787
7498,9722,-2.6000000000000005,-11.4,J,-3.1569002,-0.05410206
7499,1799,5.2,5.25,J,-0.85148275,-0.5784324
7500,3070,24.099999999999984,23.6,J,-0.7664081,-0.65168476
7501,82,26.0,24.95,J,-3.7651618,-0.030596105
7502,14407,4.0,5.5,J,-0.81393015,-0.6126819
7503,6682,-8.9,-5.0,J,-0.8992531,-0.54724234
7504,8761,25.800000000000008,31.460000000000004,J,-3.1638238,-0.054311845
7505,1005,22.950000000000003,29.19999999999994,J,-1.1859341,-0.38040727
7506,9,27.0,32.5,J,-3.7085204,-0.03309011
7507,977,17.3,17.2,J,-3.0299819,-0.05921778
7508,3131,2.25,9.200000000000001,J,-3.0809402,-0.056160197
7509,9320,23.0,28.5,J,-3.6238122,-0.034079246
7510,673,-10.200000000000001,-8.450000000000001,J,-0.9127057,-0.53468436
7511,5473,-10.0,-7.500000000000001,J,-1.0710413,-0.4369776
7512,5522,13.0,10.750000000000004,J,-0.99723965,-0.4880653
7513,8221,15.78,19.0,J,-1.1435734,-0.401935
7514,4350,12.0,19.86,J,-3.4289393,-0.041699853
7515,7836,25.0,23.400000000000002,J,-3.1523361,-0.05878468
7516,3177,-8.0,-4.8,J,-1.0856031,-0.43615657
7517,1494,2.0,1.24,J,-0.7250996,-0.69225496
7518,5828,2.0,-0.6000000000000001,F,-0.6646337,-0.7463676
7519,1594,-4.0,-5.75,J,-0.9987936,-0.5086813
7520,2213,-8.0,-10.599999999999998,J,-3.228235,-0.049093112
7521,9484,-5.0,-3.2,J,-3.8126976,-0.029574743
7522,1600,14.000000000000004,12.400000000000002,J,-3.2928414,-0.04964325
7523,11697,-8.8,-8.0,J,-3.1968899,-0.057294965
7524,6316,-8.0,-11.25,J,-0.9730011,-0.4972054
7525,2712,1.0000000000000018,3.4000000000000004,J,-3.3606262,-0.043397676
7526,5126,25.0,27.0,J,-1.001002,-0.48156795
7527,12650,11.0,5.75,J,-3.2678385,-0.05045037
7528,13018,-10.040000000000001,-17.95,J,-2.907957,-0.06816879
7529,2505,16.1,21.400000000000006,J,-0.7622619,-0.6658377
7530,10622,7.75,9.600000000000001,J,-1.6704327,-0.2214315
7531,8325,19.0,25.8,J,-1.0754628,-0.4421773
7532,11034,13.199999999999994,15.100000000000021,J,-2.837595,-0.07066571
7533,11674,29.0,29.800000000000004,J,-3.5989203,-0.035699364
7534,9736,13.0,8.75,J,-3.2823248,-0.04813265
7535,949,-2.200000000000001,-6.75,J,-0.97522,-0.50119805
7536,3252,18.400000000000006,20.999999999999975,J,-3.0912514,-0.060291186
7537,9127,4.6,-1.0699999999999998,J,-3.4243138,-0.041223142
7538,13756,24.0,20.75,J,-0.788741,-0.6320484
7539,9772,7.4399999999999995,6.949999999999999,J,-1.1180522,-0.41680217
7540,1925,-2.0,-2.6,J,-3.1843877,-0.053894762
7541,13600,7.0,0.6000000000000025,J,-3.2731745,-0.04862619
7542,2676,3.0,-0.799999999999992,J,-0.84932935,-0.57996017
7543,150,6.0,15.800000000000015,J,-0.73943526,-0.6771184
7544,10255,5.000000000000001,1.0,J,-1.0146358,-0.46864203
7545,926,-3.0,-9.0,J,-0.8481356,-0.5839106
7546,2226,17.0,9.8,J,-3.6107872,-0.033585325
7547,1442,25.16,26.0,J,-1.3049394,-0.3324452
7548,7377,20.0,29.200000000000003,J,-3.41766,-0.042019382
7549,11098,16.25,12.0,J,-1.0509412,-0.4466284
7550,13152,11.100000000000001,16.75,J,-3.1469707,-0.05273269
7551,5234,3.0,4.799999999999999,J,-3.2047365,-0.05573832
7552,9057,14.0,6.0,J,-0.8149558,-0.6087064
7553,9251,6.0,9.25,F,-0.657309,-0.75895536
7554,12451,10.0,10.0,J,-3.5295734,-0.04011745
7555,4062,19.0,19.0,J,-3.3195417,-0.0455455
7556,8762,19.0,13.400000000000002,J,-3.4285107,-0.041191466
7557,13031,-9.0,-1.83,J,-0.8233237,-0.60037374
7558,1478,-5.0,-11.700000000000042,J,-1.2981565,-0.33202323
7559,14267,29.0,19.799999999999997,J,-1.019555,-0.48050207
7560,4742,16.0,19.25,J,-0.81955254,-0.6088019
7561,8930,26.89,26.0,J,-0.76439667,-0.66088873
7562,12051,22.0,18.75,J,-1.3349475,-0.32382
7563,9872,20.0,28.25,J,-3.4022968,-0.042094354
7564,9909,27.25,26.5,J,-0.9110289,-0.5362559
7565,3173,6.0,6.099999999999932,J,-3.1941833,-0.05078331
7566,11928,29.0,22.5,F,-0.6154872,-0.8061476
7567,10050,16.9,16.400000000000002,F,-0.6463477,-0.77928424
7568,8664,19.35,21.1,J,-3.1896665,-0.050857186
7569,2443,13.67,14.0,J,-3.2083495,-0.054236084
7570,11618,26.0,28.200000000000003,J,-0.72480124,-0.69028986
7571,13483,10.3,10.0,J,-1.0905663,-0.4283234
7572,10888,14.0,18.5,F,-0.69903654,-0.7196817
7573,990,-8.0,-15.0,J,-1.3532742,-0.3127965
7574,7005,20.8,14.599999999999996,J,-3.0453656,-0.059941523
7575,9191,19.0,15.3,J,-3.5740762,-0.03494715
7576,9433,8.0,7.000000000000002,J,-0.76050514,-0.6553721
7577,1986,-3.0,5.25,J,-0.7959294,-0.6264098
7578,9034,19.0,14.5,J,-0.7933216,-0.6212443
7579,8932,1.8000000000000007,8.200000000000001,J,-2.9900365,-0.06287831
7580,6183,-3.0,-3.5,J,-0.90437824,-0.5419515
7581,5253,-6.0,-6.0,J,-3.1665907,-0.051280044
7582,8451,11.0,20.00000000000002,J,-3.2556229,-0.047271777
7583,582,28.00000000000003,25.25,J,-0.92003345,-0.53140545
7584,1389,1.0,4.3500000000000005,J,-0.8543917,-0.57735497
